"","padj.MM.purple","padj.MM.darkgrey","padj.MM.darkturquoise","padj.MM.salmon","padj.MM.orange"
"B_C1RL",0.811729601699084,0.09529606652396,2.76912584560777e-07,0.982308154683713,1.50843291891115e-07
"B_SDHAP2",0.547565233592142,0.214649608280332,0.977099440229902,0.522293077324392,0.163740925186876
"B_ORC4",0.136050371159391,0.576012020122552,0.692220343314535,0.615336011599586,0.249804714951127
"B_MAML3",0.47042028400656,0.918250292461426,0.000262071312277361,0.649134057841462,1.17077658810398e-06
"B_FSTL1",0.144071698182594,0.476709690531716,0.0937986920614005,0.209319836403657,4.38997946102207e-07
"B_BAZ2B",0.970983258943445,0.422791305514749,1.15763394777142e-09,0.939404470728768,5.247678138596e-19
"B_LHCGR",0.209437236887406,0.496221480320857,0.0700281133656285,0.267767818733996,1.74411637559602e-06
"B_GCNT1",0.915334730652587,0.224682980981559,0.393385709576583,0.715188065098909,0.00548801280975183
"B_KIF23",0.0998575508579078,0.574388174283831,0.00576806555128644,0.246474424312017,6.2832503657373e-07
"B_NUP107",0.19525091648966,0.181717946202583,0.125960280413193,0.251423372391378,1.85199520881473e-05
"B_POLR1B",0.140553164246557,0.0151046483647952,0.000250342362765847,0.287752229286286,1.5594150170563e-08
"B_IGHV3-43",0.952766532594539,0.445599980891863,0.245478472504088,0.891233346120255,1.74182153343794e-09
"B_BLM",0.266641732656194,0.116833283171587,0.00366626221247774,0.583179847804915,6.15141812494839e-11
"B_EVI2B",0.0469463978678662,0.779444554913454,0.078613326346365,0.424888805593909,0.0873812255366184
"B_STK3",0.556146013668505,0.922640887479834,0.000766957746106516,0.712556914382188,0.00163125608358564
"B_AC034102.2",0.508176802771194,0.0638775829234562,0.160700880459349,0.904192406973682,0.689605817922295
"B_RUFY4",0.0228141951127348,0.265425890178106,6.89346838420786e-11,0.938405049416171,0.000580667488422015
"B_ACVRL1",0.231628453635029,0.833105517088404,0.157289509524274,0.999034888331809,1.90880173161856e-06
"B_UBXN2B",0.631001129570739,0.545190632175286,1.03762886271325e-05,0.617832441490183,1.34523980639276e-06
"B_LMO7",0.754823486448242,0.658269956882964,0.0174288109895091,0.157276580030275,7.42460235282102e-07
"B_TRAV13-2",0.729290828394237,0.212542686855983,0.757589447403376,0.135346878222804,0.00245552981906023
"B_CFAP20",0.888031804509033,0.631969349574872,0.15915096069361,0.963298921818051,0.0115896611056666
"B_WDR46",0.300439268586665,0.479855903876418,0.00575007729632377,0.416370164986627,3.00586314237421e-18
"B_BTBD6P1",0.775617316197194,0.766543374496867,0.00108247100043469,0.520438535049921,7.75388003425856e-06
"B_ID3",0.45472341692735,0.278203181255319,2.03864373691466e-05,0.885486289533847,2.01452944917543e-10
"B_ARPC5",0.788731228504702,0.470045035712457,6.88001985125483e-06,0.780177663530156,3.32091171874487e-09
"B_BTG1P1",0.951859176673042,0.37806844011314,0.481115654262515,0.0480719203684353,0.0705892668732914
"B_SLC26A11",0.92568996308572,0.465420943740582,0.898802314953887,0.137032862070644,0.00682156894375433
"B_BIN3",0.380975854405197,0.312394236836478,0.0233543315052661,0.793764368777329,0.152516747618978
"B_KAT5",0.208312175126877,0.854576258944934,0.945722604274636,0.557669917613467,4.76087985204769e-07
"B_BIN1",0.937602758030789,0.904427210752746,0.000261491371058776,0.633053816754845,2.80657975032658e-12
"B_RNF181",0.629399270385116,0.344950242607315,0.0342577968941837,0.984878983016541,0.034444678578665
"B_CORO7-PAM16",0.763477176498299,0.0211404233755863,0.00744787257054577,0.525003072400326,0.0080125591532467
"B_LIG4",0.245174711280226,0.731414742264557,0.466797065683027,0.754859906659326,0.172371685036734
"B_LINC02504",0.0819163848826482,0.432241351494503,0.0360014637319312,0.0972481001856367,3.67902864576858e-05
"B_TRHDE",0.0124504275575361,0.567588458915633,0.0255107548902796,0.0663063094575998,5.0432636169205e-06
"B_AC007278.2",0.561118360186459,0.705078941259428,9.67029343120945e-05,0.550794230063673,9.83372631344377e-12
"B_CCNC",0.691815243068093,0.157082320772509,0.224683562141576,0.38549959315525,5.98992355692363e-06
"B_ADRB1",0.119485219110432,0.420679549860291,0.38615121946486,0.539372864315105,0.00605826930029497
"B_3-Mar",0.850411467104034,0.754462205025639,0.0665399673142166,0.5910262196199,2.85144733967563e-07
"B_RHOBTB3",6.19972656322238e-07,0.837173320712671,0.00480844503479276,0.796813787518214,0.0396646216839156
"B_LRIF1",0.127836000989831,0.803790781870878,0.17923321063228,0.60654393882682,0.75985888705212
"B_HSPG2",0.912512009577845,0.528918860973231,0.338239391026462,0.859148679835103,0.817039293012861
"B_NBEA",0.652335186043497,0.431802155377181,0.000125034986859586,0.583437697025467,0.00101771654472748
"B_TOMM6",0.416235500454806,0.299175452635989,0.015104762479156,0.390860043553859,3.51712350894467e-14
"B_HEPH",0.452648342076588,0.987888666256948,0.000247427665064398,0.257023865637847,1.97924763385972e-14
"B_ALDH16A1",0.725775912626476,0.894527378838916,0.0105273110486524,0.253619271034642,8.16350480672692e-05
"B_SIGIRR",0.863957246195389,0.624188158756324,0.938326085835505,0.993900614742923,0.50620408422811
"B_MCC",0.214003674192129,0.655563252177848,0.0189396892097358,0.482870323633526,2.36448659350368e-09
"B_STPG2",0.193654100047191,0.818006344940408,0.139534018391791,0.209074183757862,2.49003578843408e-05
"B_TRMT61A",0.72088129232684,0.982104225676031,0.109372881473515,0.799922104769542,7.82048372318094e-22
"B_SYNM",0.372028620237339,0.0733253057553599,0.75653940537146,0.356488872460978,0.0336768820777074
"B_ARPC4-TTLL3",0.287062152514841,0.423568142801681,0.0843371276359578,0.764470986799174,0.62483330665412
"B_PIK3R4",0.120129169065631,0.353729167428902,0.936604771825352,0.346673513004619,0.0714979757007664
"B_ERLIN1",0.216997789920499,0.278906837383004,0.0611820642940748,0.623157144005219,0.00505992952295419
"B_HRASLS2",0.517660742337131,0.630586712222276,0.588377688422058,0.134981642964998,0.0130293358819418
"B_DENR",0.142180887135657,0.676130190651302,0.876480225308506,0.334632827828093,0.00344320497970898
"B_PRKACA",0.669212307313367,0.824703276340356,0.057719691616235,0.739285433019,0.262149379624927
"B_DDX50",0.195551233788123,0.208456530301411,0.0681017791605436,0.214496390797231,1.50042071556441e-06
"B_PARK7",0.201170915083696,0.325620000648911,0.0524376770898922,0.287746085864519,1.28049447349122e-08
"B_SELENOK",0.748494387065928,0.254761544648167,0.0733616383459092,0.747943456743598,0.045405002553806
"B_KLHL9",0.1149552397771,0.165175777861296,0.43986159770205,0.306854027726935,0.0747098313379769
"B_ATAD1",0.260136731791355,0.339419163528283,0.486209571542589,0.372997286655269,0.00119651235716282
"B_AC007384.1",0.132504622663011,0.687362860988904,0.00342559327935146,0.693575586546467,3.33909520676252e-18
"B_PSMC1",0.353710048510928,0.945927364452264,0.465940798585395,0.433616265833018,0.0579286934424225
"B_DRG2",0.289476047894309,0.341122341485319,0.00489719179288146,0.360889465751742,7.2216104216982e-19
"B_SOWAHD",0.0140113891775187,0.976236241653664,0.163073906647339,0.897892541129727,0.000130553428172073
"B_ANO10",0.429098435454494,0.952512475869042,0.010224547483604,0.574578157509376,4.79127909788581e-05
"B_LRMDA",0.992469785619097,0.325353020263002,0.102123979738749,0.579780592654879,2.70355265852421e-05
"B_EEF1E1-BLOC1S5",0.858349619956978,0.772098076715408,0.211041856962312,0.00787265784831626,0.761982818367882
"B_FUCA1",0.391932716236165,0.252444991515484,0.941506083142183,0.223867865799409,0.552708401091929
"B_TMPRSS11A",0.0813980731892423,0.710569781455506,0.0651696453133669,0.0317117920932762,4.11013946237392e-07
"B_OSTC",0.530377316876509,0.0579420766770648,0.120520943323094,0.354442502302131,0.000381027497155149
"B_MLX",0.116913126232452,0.945925378806188,0.374481241817953,0.669489124766914,0.228795326062808
"B_MTUS1",0.967050900567084,0.21473611429774,0.950590931489512,0.988746759549737,0.000364813755753031
"B_NFATC2",0.736559249502493,0.853174286952236,0.0204409781634066,0.913585091236861,0.039769481811763
"B_ATG13",0.237897143644855,0.830857307343137,0.428060297721309,0.375158019017193,0.0222153238656365
"B_UBE2L3",0.152062589511941,0.873458728703291,0.843240446352053,0.342741224326815,0.00198224484688693
"B_PIK3AP1",0.208411773922881,0.336932530981587,0.0336017256635126,0.953278165510512,0.405657400173669
"B_UPK3BL1",0.250398170582758,0.786254490367326,0.0961982693261955,0.782493097150871,0.898192989599183
"B_DCLK1",0.301625399790219,0.596904610057772,0.137056476331104,0.302228123549245,1.28045657512303e-07
"B_PITPNA",0.0574437951475863,0.934332085683645,0.45764321331972,0.659211713609885,0.194915425430725
"B_MEAF6",0.126338407982657,0.266065593800438,0.00770121511463274,0.163767742021167,3.97539930357959e-10
"B_ERVK3-1",0.215698820089533,0.833802643385358,0.58190544432422,0.396462112883766,5.916122840365e-05
"B_ITGAV",0.386125654300577,0.351330543214975,0.908000411968115,0.160401998590753,0.247960368305891
"B_COMMD3",0.315528231096773,0.293118829816924,0.179340305480774,0.338785649589599,1.25977525706127e-08
"B_SUMO3",0.732135907462967,0.879374126468185,0.507839493737664,0.358807455981098,9.89484529737252e-08
"B_VIM",0.819285116586708,0.799211144309043,0.0275547540277238,0.583437697025467,0.00205197866510058
"B_AC022893.2",0.160815703949147,0.739344443497892,0.0575112555421226,0.0203100205004643,3.16862665744516e-07
"B_IL36B",0.549844380541711,0.880475029627378,0.29333002231259,0.330211147103201,1.19500649545958e-06
"B_CHML",0.848630225779637,0.0373782776123201,0.000261421636751965,0.693337123343079,4.39203146225543e-08
"B_ASCL2",0.87055012836966,0.103829902455601,0.0385431577832259,0.421552527608431,0.0211526364746213
"B_CCNK",0.47949047157228,0.727410841081797,0.272775706521646,0.643402549607671,0.280601135080094
"B_UBE2K",0.438620401124465,0.630071734395103,0.894503529315147,0.729113695213616,0.0577754972168243
"B_FLNB",0.212382340933079,0.46906235140019,3.0264727853277e-08,0.87917674934351,9.67271623041375e-14
"B_GTF2H2C",0.0263039064383583,0.77150039626583,0.605594176245973,0.579973370459938,0.339114166614424
"B_ABHD10",0.191707009001175,0.0777224067331793,0.0482394396283535,0.351991342149493,1.48498217192094e-06
"B_SNORD97",0.94253245530776,0.347356807736435,0.857034978833218,0.0603679888148071,0.793899774125178
"B_BCL2L2-PABPN1",0.386178754659776,0.887329165590732,0.288066183787303,0.723790434590553,4.20522298074992e-05
"B_GEMIN4",0.219787424553191,0.451799593635354,0.000417116007209724,0.7981349777221,2.83976185549331e-24
"B_ARID5A",0.302870237250015,0.00217011920141212,4.51123948978912e-06,0.395535440566298,0.260453865199907
"B_AC012321.1",0.94647434133777,0.787923068287221,0.0103685858146304,0.814937827394903,0.134161807606547
"B_ZNF529",0.305125154955768,0.0586780855579648,0.00293938262253526,0.254428185905763,4.61824506614942e-09
"B_NMI",0.248865977329447,0.0151856100901604,6.36672859414494e-18,0.571405920029869,2.15347326451634e-12
"B_PPP2R2A",0.255882140531725,0.648944030584209,0.390124979723988,0.59541668851413,0.164176760875207
"B_PRPF31",0.395469541163496,0.662459797895796,0.102594796293549,0.569093312005725,9.98044162265472e-17
"B_DCTN4",0.382412358014177,0.929721214841792,0.106083174642376,0.464838366448812,0.657575805001953
"B_ARAP1",0.980845976583982,0.138405915918844,0.000571220070180294,0.495169622631957,0.00117226028414332
"B_CAMK2D",0.69270273834414,0.0855616264206362,3.51175041415413e-05,0.931764750561939,8.68284921707737e-09
"B_LINC02555",0.950650948765576,0.0482087944684529,9.36191694169403e-12,0.351171892939556,1.10960934374223e-07
"B_KCNIP2",0.836376545553447,0.197988685391905,0.0233073692319738,0.893006539169277,1.12811336787847e-05
"B_GTF3C3",0.22471238903563,0.0368022038935712,0.00785942684088105,0.0718504520172743,1.07890244400557e-06
"B_MTND6P7",0.0996228601250631,0.88726818914303,0.0489479227758876,0.12997063120532,4.87049172039727e-07
"B_SF3B6",0.324717630080907,0.721240256333109,0.0414618685130973,0.771413361974469,0.59753672755053
"B_DDX1",0.314625368350465,0.076800673386215,0.00309835979506692,0.24771820079032,5.18254517345625e-08
"B_PPWD1",0.236865539973232,0.235303297664353,0.475600994489857,0.349285326767699,0.00452585512253792
"B_SPTY2D1",0.529697628088874,0.738873241642029,0.0200580499687077,0.663012095466461,0.53136708252663
"B_ANKRD18A",0.998771450005962,0.89735143742568,0.00849703364626853,0.401828113297337,1.1998198536135e-10
"B_CITED2",0.800654395890906,0.872611626525478,0.216039754936821,0.464782551522455,0.761452921101113
"B_CBWD4P",0.0252192419471349,0.0502362393555262,0.0210486460920227,0.349101255017298,0.59163202756271
"B_BCL11A",0.923933372455987,0.413977432595724,0.000115881407859281,0.578793027208665,7.94391677401098e-07
"B_ADA",0.448226358729258,0.4898486463398,0.187685746935808,0.604323027242922,0.978561179933744
"B_PPIL2",0.154809884082826,0.446788115228258,0.132951701870043,0.310793537585376,6.89870779080078e-10
"B_Z84723.1",0.684587801860845,0.74795514761684,0.102195852731129,0.297915762134351,4.41499391951578e-09
"B_RPL23A",0.457060766140201,0.0556165891974931,9.70609655011748e-08,0.352869222090863,6.00269476322742e-30
"B_WDFY1",0.968076484082012,0.274777648313906,0.00120296778472507,0.737236655408188,0.733556869042732
"B_IGLV2-18",0.640570113939509,0.636061509870646,0.807922359204423,0.281457576050454,9.03422174750624e-06
"B_TSR1",0.36830758693219,0.0540803428602612,0.000122206614943068,0.192545696442597,2.8744966291971e-13
"B_CUTALP",0.895952602551528,0.505017192731714,0.669433538410037,0.922525014161268,0.210353254611124
"B_COX7B",0.534174973895127,0.974789574699539,0.183570967044975,0.451456293273138,0.10405040289641
"B_FNIP1",0.442099472591005,0.445216449735466,0.000518520221855058,0.899857410231033,0.0509970039649011
"B_SNORA71A",0.984082376808739,0.453061274318643,0.377159427264697,0.136969111723336,0.0478091289956592
"B_IMMT",0.385541942095406,0.106457082247931,0.0199368735526238,0.354016872327544,8.44234163343216e-08
"B_C1QTNF3-AMACR",0.539021190751604,0.0160139858552957,0.134887859574561,0.0670115690564841,0.571445165671741
"B_QSER1",0.58793159897323,0.0563034397427095,0.264874911204468,0.264978308540174,0.0132146865515689
"B_ZNF418",0.219419997809216,0.104223674643697,0.00378259480908005,0.519244660147052,7.65008754573674e-10
"B_JAZF1",0.712819610043654,0.963791609235787,0.807563992977518,0.999034888331809,0.000602662281958698
"B_RPL13",0.889723165898719,0.28294698606827,2.59112691862959e-06,0.681053176579726,2.28571929021632e-38
"B_XBP1",0.061888866897388,0.92593477152718,0.0850189785261271,0.579780592654879,0.571445165671741
"B_SMG1P2",0.363594583528678,0.581642959503972,0.739299343837971,0.567225863220373,0.220581145988795
"B_EAF1",0.698642316162362,0.619008941654586,0.036697816906491,0.534619176236582,0.845168123678913
"B_GPX4",0.744416722809106,0.543299948086387,0.538566401361887,0.987329686915698,4.81518488914585e-10
"B_AC103810.2",0.209585397739856,0.70281372027117,0.895310807391263,0.591875473042092,0.0156439418887921
"B_IDH3G",0.566803254209789,0.775330811171852,0.49169867376315,0.722248554890397,6.66112643201445e-10
"B_OLFM3",0.0943979957832298,0.698155203545228,0.156478456312556,0.264978308540174,2.73514182482003e-05
"B_PPP3CB",0.556447174342793,0.278068333350135,0.563391880379172,0.668111866409559,0.00735628401228969
"B_GAB3",0.546693955878601,0.688933826317939,0.201374546142868,0.118449839980646,0.972173787039455
"B_EIF1B",0.920236792237535,0.325620000648911,0.0074824570279841,0.901343651945775,0.643298835533664
"B_PHF8",0.100289993543288,0.544768642162557,0.345835802240188,0.347220392425538,1.92989651814653e-05
"B_SH3YL1",0.139743533011298,0.09605479541189,0.0102554467146153,0.329143463509371,5.68521134269145e-06
"B_GABRA2",0.377976074667128,0.992618482097085,0.0625487510332117,0.168989842628522,6.85647562776146e-07
"B_CATSPER1",0.979886923168781,0.744104243395593,0.0506322162061034,0.436390778954831,0.000211329785542003
"B_RARS",0.346141433474227,0.336879294566135,0.942181939032888,0.220633617916658,0.072185846696956
"B_FAM171A1",0.870123821214984,0.525289518355132,0.504945471638108,0.755404837714978,0.00204207517543399
"B_ATG16L2",0.707543990977015,0.141585719295238,4.63943831556693e-05,0.526987202797139,7.93171305426826e-09
"B_RHBDF2",0.989614374058319,0.217465941176779,0.813992466614017,0.143458004896653,0.11825144842334
"B_CBLN3",0.229778602978725,0.688760066213139,0.000956521723720259,0.981045242249665,1.98195960854414e-11
"B_LINC02289",0.641032826973652,0.803613418572958,0.017504383769338,0.722349956517018,3.85521274691087e-12
"B_SIGLEC22P",0.816100621237775,0.80870841842159,0.0643628530509161,0.414681855342931,8.69495296083347e-05
"B_ATP1B4",0.4189587286418,0.817592919089891,0.226448672924491,0.123842318924322,4.83554195909959e-06
"B_AF131215.5",0.0348600131555203,0.204977606784831,0.000830194410045686,0.48221899235073,6.5632481322018e-07
"B_TWF2",0.994861270148058,0.133212195155008,0.0220298969774839,0.591813635496087,0.22185160605333
"B_SLC22A18",0.106989679346744,0.0830620074294778,7.60025680483483e-07,0.590155642149105,7.16164802008645e-07
"B_ZNF880",0.45026885630872,0.136554196989029,0.00035994528999542,0.367878881014399,1.61715763764077e-15
"B_SERPINE2",0.155206384158746,0.307532030446423,0.658626666895193,0.720169994556925,0.173092801646015
"B_CAP1",0.188827037848575,0.709424083419445,0.00760702841397984,0.468180892922059,0.0925412237502962
"B_GNB2",0.98213913438593,0.0796709419845562,0.000729290617582277,0.320829015498302,0.126364468030598
