"","p.MM.purple","p.MM.darkgrey","p.MM.darkturquoise","p.MM.salmon","p.MM.orange"
"B_CLP1",0.340579364790171,0.0569728251465528,0.00199737421827952,0.66902146384946,0.245982237821715
"B_DOCK10",0.0871149262227787,0.0354876852678443,2.37576833361962e-08,0.104453265314848,3.23429789856037e-09
"B_DSEL",0.0359049477203622,0.94292283924632,0.0937406809008224,0.381438773907682,1.09132241846968e-11
"B_BTN3A1",0.35968066546104,0.0248281178310368,4.51000134453734e-07,0.958650323322131,2.38242086222406e-05
"B_PLA2R1",0.0958534577267986,0.949251185647057,0.0625029851546814,0.0789131712771479,2.14039117649277e-08
"B_RPL27",0.0534057093808709,0.0508166812320014,1.34391883319586e-06,0.140271128025041,4.29896072466037e-30
"B_GTF2IRD2",0.0798474147299822,0.25138452869374,0.0147396741350399,0.219960903621421,3.22768739258432e-13
"B_POLA1",0.0526306543923563,0.0455062823522928,0.00314536964363376,0.0474883050895977,5.36871015797258e-10
"B_OGFR",0.362120001181439,0.015845533363982,0.000634878501495474,0.189640843476183,0.0706133227306728
"B_THNSL2",0.235682276884889,0.614572845314545,0.66840747628677,0.87456993133947,0.00156091099851167
"B_CACNA2D4",0.578453601735613,0.144744431626983,0.985569838575711,0.0778447526230132,0.623023946766899
"B_PDCD6IPP2",0.818249329268799,0.0234230007868264,0.357781894080593,0.195420456106731,0.95529083457711
"B_SNCA",0.604384216185174,0.0583560830354095,0.423111839947424,0.451800481646364,0.00123636017343125
"B_KIZ",0.00472736758728796,0.999190436516757,0.996346202419163,0.269850139992074,0.00722401996825177
"B_CLVS1",0.105059148752591,0.268396107825212,0.0359655681279968,0.133836294162264,0.00067979043646594
"B_USP6NL",0.310964269419327,0.33482218482853,4.34292561937175e-06,0.66645025228884,1.90018699493471e-13
"B_AL589642.1",0.0281217552793476,0.822968577874865,0.408590444267427,0.13875739452897,8.94670694810497e-06
"B_CD82",0.0606599794662548,0.0125551664205701,0.761528529336528,0.228651579849275,0.0516147112511205
"B_A1CF",0.000353824333190274,0.610060445326119,0.00409439184312708,0.033945155850223,1.71773997035766e-05
"B_POLR3GL",0.00102709989610372,0.693774009336266,0.634132913994235,0.0238166283035173,0.00595086030571748
"B_TMEM38B",0.023033961182185,0.067919891547544,1.7153744677753e-05,0.165555086677759,9.76839869103798e-14
"B_INTS2",0.0235919944131683,0.0207274785893288,0.015552915918525,0.0617400828919285,0.000166300962075696
"B_KLF16",0.474889427242017,0.0581679879475688,0.715023916245462,0.267223695811168,0.422397732487014
"B_DIMT1",0.328119257475893,0.0116995747285696,0.000238495970605427,0.242434220675168,1.30793565702426e-12
"B_FAM3A",0.034738053315574,0.695210813642028,0.122766263537673,0.18708996215944,1.11688320904514e-15
"B_AL512310.7",0.00414206644264762,0.426211906616004,0.294355756012334,0.161281855308339,4.04802410872334e-05
"B_FSBP",0.067533594590907,0.140841084585813,0.944322700531012,0.00111536052556523,0.000148688842999003
"B_ARL11",0.717188587137456,0.264559022182303,7.65695847795611e-05,0.114174110143394,1.7397540724034e-10
"B_FLOT1",0.50324076251877,0.0152978370516206,3.03735215785786e-06,0.48315704268998,5.90800290590589e-05
"B_DAO",0.182374157876295,0.288961785027548,0.0418208847980129,0.488335404366231,9.95378065373835e-08
"B_CCDC25",0.0311077717308849,0.078926125719571,0.0166780099760154,0.0310007267472838,1.50283161118574e-07
"B_TSPYL2",0.0478507918763641,0.77279484194546,0.0324260356780747,0.559395368542698,4.87863886584456e-08
"B_NUBP1",0.261215268337611,0.101116638453277,0.00663652912197071,0.0977375979240403,7.12405625151789e-18
"B_TRMT10C",0.084729024135324,0.226899047681453,0.168466657134094,0.212296794506919,5.80721020795632e-08
"B_DUS3L",0.174306873832726,0.599780064793678,0.135821791820864,0.27527590249851,8.33228417484807e-10
"B_THOC6",0.155514931025558,0.154692642528996,0.000201974531193806,0.377056031491979,2.31366200547255e-23
"B_TMEM214",0.0206127936222379,0.217949465223882,0.0104797215783105,0.161768807522269,1.08806546110427e-13
"B_NBPF13P",0.260380324152678,0.0470500280481403,0.240234171787784,0.531127885250098,0.0132631532949082
"B_MS4A3",0.670961694656,0.126382940069935,1.22599117177283e-09,0.3792924502923,6.6038467466209e-09
"B_MAPK9",0.0679860521395643,0.322805376079671,0.268559081637948,0.302275482371941,1.7247998658249e-05
"B_SYNPO2",0.100111121717468,0.293209178742706,0.000100032369833331,0.0847869311870311,5.23348938547611e-13
"B_DDRGK1",0.187404334380949,0.563082837485053,0.116179543362743,0.21205169276663,2.89851140329682e-12
"B_ZNF853",0.0729464282938766,0.183720459113574,5.12623338228271e-07,0.376436399230493,1.41431088169706e-22
"B_NDRG3",0.000146133391829009,0.707162291584722,0.288230716631462,0.0289884623454816,0.00542445077868103
"B_CEP44",0.0352944437708939,0.503150942354991,0.953584968030664,0.160820275982944,0.0215365046462769
"B_ADHFE1",0.433403418569954,0.0557426276063492,0.170443828248495,0.0253206093352649,0.771166585758637
"B_SRP68",0.222682457626644,0.0283595220595364,0.00882652168684152,0.34556053991669,5.69428329938594e-08
"B_ALPK2",0.000653036815687902,0.187993474347088,0.0254211596227677,0.343320441193952,3.16884124714107e-08
"B_CADPS",0.0098188710718806,0.806417217668654,0.00415563625098791,0.276373026623023,1.53691120827173e-06
"B_PCED1B",0.790991265860043,0.237758260719666,0.0147813807778007,0.620116571397051,0.423778586495314
"B_AL121845.3",0.286888429319386,0.229735083020049,0.291941016773723,0.263697525738002,0.0283058865669883
"B_EFHC2",0.991665904288795,0.518673161909732,0.000320148022252505,0.376310411988492,3.78997775598499e-11
"B_NBL1",0.871579688702319,0.705891283699512,0.937645169172104,0.257897144660887,0.0389470086132871
"B_HES1",0.128417301668086,0.585408582126445,0.216689235840977,0.963808869546274,0.00185660528600169
"B_MAP1A",0.0848154884991669,0.339438758003547,0.0177451023984578,0.14781090110596,1.30863402018737e-09
"B_SREBF1",0.0804711957187948,8.08162506253243e-05,0.00130528317427783,0.390945201403173,0.0496912606138232
"B_UXS1",0.203340756557705,0.201243559093346,0.272945369320635,0.129330292059447,0.000147762482943493
"B_CPSF3",0.0837054934962794,0.10668604173602,0.0409253773778367,0.0795003276628898,1.08833727208636e-06
"B_MED8",0.0191465469377432,0.704832327516375,0.344530106216367,0.372075913768031,0.0568394642432623
"B_COPB2",0.0408106727163782,0.26402208242481,0.371550891201601,0.375948078441574,0.774905340044408
"B_LINC00189",0.356265246738533,0.00571914081169572,4.13098898139389e-06,0.853403804341114,1.91119180867045e-09
"B_SERTAD1",0.595263136756605,0.0770757849537378,0.00412859027392583,0.883987614163521,0.690559144969279
"B_AC092079.1",0.0294991479918859,0.290299141277835,0.376342171806419,0.282743968424841,8.45980738901946e-05
"B_SPIN1",0.0233114053524272,0.154724656886801,0.0645812451573962,0.0821018562670568,6.93315870049918e-05
"B_DNASE1L3",0.386445433755673,0.491298064769879,0.101243884116058,0.551454165446732,0.877001620802564
"B_HNRNPA1P9",0.00634313189104492,0.200556801411479,0.0130896725234362,0.0314232970978628,7.93015644033275e-07
"B_TUBGCP3",0.025803726735911,0.54925203880413,0.676295063569583,0.434952513528646,0.0011572327559742
"B_DPP3",0.268398661492849,0.308969102828448,0.0202214374430799,0.471742240608409,1.57726448797377e-17
"B_TG",0.500327374937234,0.0136398487630448,6.45324481271543e-05,0.381216740125794,9.69340198740419e-17
"B_RBM18",0.163472512295725,0.996981841763992,0.0384428912664664,0.491308561238456,0.945467934929338
"B_SNHG9",0.0262494568457403,0.167818302740364,0.44456169893103,0.00122029268125761,3.82615557859183e-08
"B_AC011374.1",0.0249287064371128,0.431536397252906,0.130536972831817,0.161930848837594,8.38469753559474e-06
"B_TRIOBP",0.344277711848717,0.045246180715196,2.41794310651898e-05,0.402077446286396,0.00202252977542625
"B_MT1X",0.680175984663576,0.641709960632932,0.232760195661808,0.0624398391227372,0.180354864236645
"B_ADGRD1",0.0844232203242336,0.277486879591027,0.408420515077585,0.324725884492364,0.00326104070264802
"B_WSB2",0.642327519015993,0.118819369288638,1.18187781670535e-06,0.744222070192126,1.36512310878283e-05
"B_GMPR",9.85408903685912e-07,0.33676164269368,2.77310564819257e-05,0.0398203520238958,1.00500710272769e-06
"B_MKRN2",0.00689946302028286,0.249840043710535,0.250254064156747,0.121177627150758,3.20293049197657e-05
"B_CHMP4A",0.06105783574042,0.845267690319407,0.900263408106087,0.148521496567587,0.000114952698098801
"B_DRG1",0.0833394515108074,0.126692541536425,0.0304512124585343,0.083464087789087,4.25274141640041e-12
"B_CDKN2D",0.256091389901524,0.00188261213041533,5.28037781036275e-05,0.494692308869159,0.32473116666222
"B_RRAGA",0.0421106286568512,0.878641425209941,0.848621710959068,0.695508386428371,7.09234683847013e-05
"B_HLA-DPB2",0.338700013996022,0.899572375575825,0.00496742361294285,0.576962562142907,5.0322493713363e-09
"B_ENOPH1",0.205735750932563,0.0513815626032217,0.00334786972104199,0.0836259186211057,1.9341288791608e-10
"B_RPL7A",0.383949447475803,0.15418722593731,9.77732443254887e-07,0.65444269218577,4.00593139047009e-58
"B_11-Sep",0.0130022528304886,0.146977563719569,0.0123298436576951,0.0866722460766989,0.0148195679779573
"B_TMEM60",0.0811956967360104,0.523580207732484,0.00649583859591071,0.883427216863752,0.235025143643151
"B_AC097359.2",0.0502458895739045,0.462467066741068,0.565070584358524,0.839523821008806,0.177541646109258
"B_ZNF628",0.370316374477246,0.182908799556982,0.451236448505251,0.675853733960613,6.13126923911186e-08
"B_CLDN23",0.106959901072132,0.610709341114503,0.0579926732413127,0.750774475123362,2.63366101639604e-06
"B_LRCH4",0.986875187491959,0.0406656530299699,0.0481384685271745,0.222734995576333,0.548838182956541
"B_NR2F2-AS1",0.00464868435031034,0.812045264068123,0.0317270666876062,0.0529473352445987,3.55056833089684e-08
"B_SNORD14C",0.161974678560395,0.974829090351726,0.146147633343064,5.08809708781769e-10,0.0270990265748476
"B_ADORA2B",0.130150534997817,0.377176567430943,0.198282037836739,0.577181918159996,5.81197698180525e-07
"B_CNOT11",0.0328447916101744,0.422650105965614,0.520464438314242,0.16287577035875,0.000228265678033717
"B_IGKV2D-40",0.705524635392878,0.249556635813101,0.677601507176452,0.849630847399144,0.0158333336798746
"B_BIRC6",0.0199692298344877,0.411377876527765,0.430315486910406,0.0931154712914105,0.00308338241922405
"B_ZNF815P",0.808121365161682,0.937097388876215,0.912350232507274,0.17785126106552,0.657624821933709
"B_SNAP29",0.0413485169246769,0.855673465583425,0.17695456977661,0.0988955393760513,0.695798609806097
"B_SLC9A1",0.65304386009923,0.224015191260401,0.000388329311709198,0.331927332888796,1.78659105849358e-09
"B_PLIN3",0.898637067926498,0.0246993835260544,6.82737602728466e-08,0.650107572553249,6.9323102120648e-05
"B_BIRC5",0.0929543248938912,0.386137666316475,0.151295680530574,0.128209130809558,0.0520041468859667
"B_CLCF1",0.0931177162239755,0.603954406397426,0.003567721191453,0.6773155228652,2.0442398260105e-07
"B_TUBB",0.00209149115982871,0.344518076834843,0.0291576786782935,0.15216698388718,2.22957179448312e-08
"B_DOCK7",0.00117117003549806,0.00528467744428441,3.20702300384639e-07,0.0598361836652546,3.05703687679275e-07
"B_NEK8",0.81105750616187,0.886023948047828,0.000296375809990527,0.166980657999464,1.62000539998787e-15
"B_C19orf48",0.0646360712387095,0.528148720716436,0.00993138742958736,0.400117281460551,1.30156436211154e-13
"B_GOLGA8N",0.0201575421530546,0.265442509651444,0.0709763644500305,0.172601364993042,0.0117471809690742
"B_RENBP",0.18078180516444,0.0198268879147021,8.37176679361952e-06,0.206265996218497,0.000591539788540109
"B_FAM49A",0.0164527799387602,0.20663758677008,0.0265105384280904,0.927490512150342,0.0405177200120523
"B_TFAP2C",0.0569063512250274,0.385135026493926,0.0222283939372565,0.0343882313933783,1.99840774651778e-08
"B_AL732372.2",0.815392584765291,0.334771110796769,8.25753370764946e-05,0.366522791842602,2.25487367514064e-13
"B_AGXT",0.071463768268935,0.852470126289478,0.537405028718305,0.158008824950255,0.000123527332577357
"B_KIDINS220",0.0547724469830219,0.91077172590005,0.063070290227905,0.177226897169826,0.277124000430645
"B_NDUFB4",0.242723531358179,0.750304581051584,0.660771080809764,0.137146771533877,1.11773159477376e-05
"B_FANCM",0.169490564354164,0.0779127156149152,0.569355504581609,0.341837144176259,0.00366835526441339
"B_ZNF623",0.00240541301223504,0.093207919088332,0.00607908934788692,0.0693007754544317,7.16640632889825e-08
"B_DDX5",0.0893876291301984,0.612745976617579,0.411151247524406,0.292460152978803,0.000110899746307253
"B_CHD7",0.0255320662532493,0.381966028484859,0.519546520779882,0.397745735089541,0.00601003390060446
"B_LYRM2",0.0351839223827663,0.13250663511196,0.0676233098429278,0.039113347792639,1.43148680151661e-06
"B_HSPA1L",0.876202166551778,0.75357680435043,0.230676875740358,0.724602345384636,2.44244003282681e-13
"B_ATF7",0.0759601323376736,0.525855250309814,0.692654055863129,0.110204895088584,0.29984078823408
"B_FBXL3",0.134274377829609,0.527645792871466,0.00547860578550002,0.876278721131255,0.786258081271195
"B_TMSB4XP8",0.0547069088209551,0.898924804797051,0.0133602205195962,0.0356820394789086,0.399990789986639
"B_TSTD1",0.116099851862465,0.568338623240265,0.190133852808003,0.559605839281939,1.22544540836118e-07
"B_NPIPA3",0.140264516562849,0.0262420484259379,0.0462343546006684,0.0204461201747823,0.0761947567121491
"B_CENPBD1P1",0.135922713007781,0.329412213925242,0.00949726176116695,0.186147664059163,0.755021132230594
"B_PAQR4",0.0990909102441846,0.884134229152598,0.259492550643094,0.466536940920407,0.00231371596343276
"B_NUTM2A",0.594462627926799,0.223306752220789,0.733632847461729,0.084040285281771,0.312502765049045
"B_TIPRL",0.231643546757561,0.9869739594266,0.019664011842566,0.425274528543143,0.639828428916084
"B_ARNTL",0.911177599095389,0.415735366953938,1.77426264865038e-05,0.458955343874276,1.12581709690597e-12
"B_UTP15",0.180172862207404,0.020584681608894,0.000317843869021182,0.0934985975051771,3.77854008496043e-12
"B_RPL23",0.0964166721517542,0.0288547783593715,9.16338048028258e-06,0.068545444168984,8.02870329840665e-28
"B_CDK2AP1",0.0558360927613024,0.262306253639197,0.66747474321792,0.590671693083984,0.712946091046374
"B_CUL2",0.121166230319521,0.304486953146594,0.569343099443267,0.180801611532098,0.000749293806722659
"B_GP5",0.217258378325192,0.111634437329883,0.293524142251518,0.00175285044271578,0.0525888745526215
"B_DHX58",7.36433725607892e-06,8.61597282900261e-05,2.99083303548664e-25,0.0354788768533973,5.25572631614045e-05
"B_NME3",0.46901622641381,0.935285445999972,0.01553164543798,0.760044963466284,7.26607408792018e-07
"B_SERPINB9P1",0.495282471355677,0.361106444646977,0.00106691914291377,0.850893003889304,1.06930764602465e-09
"B_ARPC3",0.0531796451312761,0.620079351782093,0.0209520198981136,0.430446986244543,0.602312531097173
"B_STAMBP",0.0056037056661383,0.50274542644521,0.899875106539106,0.214598975066956,0.0249547742233525
"B_MRPS7",0.117662850369583,0.134322582754115,0.00106039618645779,0.0554195355248497,1.04460985313606e-16
"B_TNFRSF12A",0.0972041270871325,0.176254358016059,3.24710216899336e-05,0.986900467044076,1.31934850613394e-09
"B_STARD10",0.00234608594934342,0.0861109309391155,0.0634770913984232,0.810322896230617,0.1120213301896
"B_ASB11",0.090888993047908,0.370955409930876,0.0700356950061598,0.103372335253318,1.27353503723142e-07
"B_RSF1",0.0301084148189109,0.817835720442718,0.890631734006088,0.237195257895287,0.0910131446021167
"B_MTCH2",0.226766269375556,0.0941134488946483,0.0122702409492257,0.0454870497434216,1.2382136559434e-08
"B_TRGV4",0.270226746070052,0.497409928092567,0.551285938902527,0.265132727549721,0.0165766807990261
"B_ABCC13",0.033618561128966,0.581610110689012,0.00173032693381562,0.0868793568411903,1.30513293817727e-05
"B_PNPLA2",0.362250377718628,0.132268776114957,0.729437533870421,0.393255582235211,0.000366574316945122
"B_HMGCS1",0.24469630526687,0.888689946031075,0.935976208665716,0.726046940585962,0.000668040245641503
"B_MTFP1",0.363992364931384,0.876435732562626,0.00303625858197135,0.882285821958569,8.66135919556342e-19
"B_RNF122",0.0834494880109774,0.417865213980677,0.178498045021752,0.749832905299816,0.000654255048664394
"B_AC006254.1",0.256701994144602,0.698345564508869,0.213586772517472,0.12600641810229,9.58842834291108e-07
"B_ZFP36",0.569184216696748,0.0961364769947111,0.0187304664291275,0.955863759993162,0.0568320446140433
"B_CTAGE6",0.853619052438433,0.0137869147214796,0.931883645378978,0.0259634153720562,0.511775010360893
"B_SLC7A1",0.0253883164271341,0.304762852087279,0.00203421548310381,0.324344001018448,1.46581120738218e-10
"B_RPL13A",0.112245127569435,0.14466053960965,1.27749420867498e-08,0.25911269456159,1.27450716654035e-60
"B_LINC00971",0.093841347466083,0.753697413852595,0.102312497361228,0.911002658517345,2.17940882329768e-07
"B_PCSK2",0.000751115464998486,0.471221635377126,0.0193628848765349,0.00729692215386821,4.42095441143149e-05
"B_CDC14A",0.459038589395539,0.820114872444953,0.267719210173873,0.228404206553674,3.515353721843e-06
"B_SPDYE5",0.0446905220276127,0.102303108598338,0.000557377014673522,0.368881386359131,1.4084149035294e-07
"B_IL1RL1",0.646370103876772,0.918477535984994,0.264084483132857,0.273068212776729,0.00830607521221795
"B_PROX1",0.574333103681697,0.0332045428896548,0.691395357999959,0.135439358763876,0.000136971326540746
"B_AC055811.2",0.781393918024676,0.123897893642956,0.182921079503216,0.401094554720896,0.163815661116855
"B_FMNL1",0.709135303321658,0.0124918016517748,4.78753024092688e-05,0.344911634901918,0.0162060810099277
