"","MM.orange","padj.MM.orange"
"N_ACP5",-0.421982528120582,4.47479578367631e-05
"N_OSBPL3",-0.258706924814779,0.0188851753520049
"N_TSHZ3",0.242178027950778,0.0292469985629472
"N_KATNBL1",0.227285656488772,0.0422256832806918
"N_ACSM2A",0.271059305801897,0.0134151223557795
"N_FTH1",0.492158019159853,1.05406884944718e-06
"N_C1GALT1",-0.280132546069475,0.0103226331145715
"N_SUGT1",-0.222585806745243,0.04718488924731
"N_IL27RA",-0.284561405703996,0.00905610581818887
"N_NOMO1",-0.330852582166208,0.00199786218315723
"N_AGPAT5",-0.397380270311523,0.000140040347948042
"N_FCMR",-0.473754221260837,3.03481764164681e-06
"N_PRAM1",0.347035244906252,0.00110544975301313
"N_SCN3A",-0.31431884674978,0.00352576723265075
"N_BMS1",-0.228782088707091,0.0407533312696001
"N_SETBP1",-0.258607212161308,0.018936577937698
"N_PEAK3",0.292388038241878,0.00714099160013871
"N_PLPPR2",0.515889978140803,2.5154663774641e-07
"N_ATP6V1B2",0.409528616055954,8.07604058717708e-05
"N_SNRPD2",-0.402912803257886,0.000109312660526223
"N_ATP8B2",-0.309782211621402,0.0041053974749441
"N_TMEM156",-0.540326942924648,5.16239582881626e-08
"N_CCSER1",-0.335206171763994,0.00171243978357235
"N_RNF130",0.523687092447852,1.53107763548518e-07
"N_CYP1B1",0.251004919156108,0.0232431443555107
"N_IVNS1ABP",0.326437560805261,0.00232670803006071
"N_RETN",0.223285830208259,0.0464202839302349
"N_TRIB1",0.360223136386043,0.000664328479894283
"N_IGHV5-51",-0.42648629569063,3.61009542349033e-05
"N_RRAS2",-0.395299064856438,0.000153646876080442
"N_ABLIM1",-0.414267157074887,6.44420409445406e-05
"N_BASP1",0.471965255630158,3.35210127017072e-06
"N_IGHV4-59",-0.413843034309543,6.57234032208266e-05
"N_MDN1",-0.360942057062855,0.000645833930678636
"N_XKR4",0.24345211204449,0.0283292138513815
"N_TBC1D27P",-0.464419193048509,5.08426506598634e-06
"N_TTC3",-0.296874755997791,0.00621500573411795
"N_ATXN10",-0.245240106316177,0.0270399775792392
"N_NACC2",0.442270000116464,1.64307865594393e-05
"N_IGHV3-74",-0.32476262721437,0.00246756952996554
"N_LITAF",0.518704541473367,2.10805297200008e-07
"N_ULK1",0.361341348776489,0.000635808215556049
"N_LIPA",-0.230782935092066,0.038855842831082
"N_MNT",0.251955033984745,0.0226610927544815
"N_FAM215B",-0.232439804036742,0.0373248020279415
"N_TIMP1",0.336959392265107,0.00160655356898424
"N_CYSTM1",0.332555410658342,0.00187909724693847
"N_ACPP",0.310958233365413,0.00394946719804578
"N_TCERG1",-0.305038332222229,0.0047964874309002
"N_APOBEC3C",-0.326104110998527,0.00235492111084012
"N_CXCL16",0.507885832961888,4.13087395548074e-07
"N_AC093668.2",0.331411613694557,0.00195732418980139
"N_PNP",-0.304934394615802,0.0048114922279399
"N_1-Sep",-0.293112456186161,0.00697864242406029
"N_BTBD11",0.252221851581238,0.0224963744106111
"N_NBEAL2",0.426009036945113,3.69255021908281e-05
"N_C5AR2",0.593124927385998,1.04921966590746e-09
"N_MGAM2",0.314305150640376,0.00352712020153351
"N_FUT8",-0.382132991687866,0.000270915515501412
"N_HCG27",0.405268302879148,9.80968758359001e-05
"N_PARM1",-0.344095876099444,0.00123548953461464
"N_AL391903.1",0.372826360731492,0.000399250853243446
"N_NOP58",-0.321234675500941,0.0027889117413214
"N_DSP",-0.322930550397273,0.0026301093961014
"N_ZNF83",-0.310102595220271,0.00406030052048138
"N_RAC1P2",0.242816149064229,0.028791516772823
"N_HIF1A",0.244558747267889,0.0275220489979043
"N_TCL6",-0.383899624929882,0.000251345423084839
"N_BEND4",-0.236454373649228,0.0337427797111084
"N_RHOBTB2",-0.43767032301082,2.07625453905695e-05
"N_PPA1",-0.233152648794034,0.0366795353941632
"N_CASD1",-0.27236620812793,0.0129224509240475
"N_TMEM45B",0.255438938639817,0.0206138962261396
"N_MFHAS1",-0.262316098593975,0.0171255713974506
"N_CD38",-0.302485431692579,0.00521073637570845
"N_SELPLG",0.569728495768982,6.35587139196028e-09
"N_DHRS13",0.29833867408696,0.00593023764303476
"N_RIC3",-0.266707886531928,0.0151657260310432
"N_MAP4K1",-0.42852094214026,3.27022609488754e-05
"N_SLC17A9",-0.395857175091484,0.000149811764813994
"N_CCPG1",0.344218510029412,0.00123012866084839
"N_ACSS1",-0.295608034526193,0.00646542685894412
"N_NUP88",-0.451547411368489,1.01326372901495e-05
"N_METRNL",0.487144701492496,1.41480544529435e-06
"N_NAA15",-0.258844843014168,0.0188177937040743
"N_YPEL5",0.269830668167568,0.0139034330841527
"N_MCEMP1",0.403977339356628,0.000104146049923579
"N_ENDOD1",-0.256285674176273,0.0201615347476277
"N_SERPINB9P1",-0.236781192925005,0.0334713826842764
"N_DPP7",-0.368983210728644,0.000466660548561001
"N_LILRA1",0.523233707492324,1.57627753486097e-07
"N_PANX2",0.407252647024512,8.95805182264019e-05
"N_GLO1",-0.332920045245578,0.00185647956605122
"N_EPHA4",-0.258145069720923,0.0191820095011668
"N_AP001922.3",0.279234232847965,0.010595868902027
"N_RPL17",-0.295359588502293,0.00651152350813707
"N_TSC22D3",0.225460792662063,0.0441196249090542
"N_ZMYND11",-0.324237793324675,0.00251404954943571
"N_MYBBP1A",-0.36922275483735,0.000462282862550277
"N_IL13RA1",0.352249376493416,0.000906146812392114
"N_TRIM44",-0.2361531529289,0.0339982094870066
"N_LARS",-0.316485708546972,0.00327942051082867
"N_PHF10",-0.282208294109748,0.00971021289911095
"N_CXCR5",-0.458923267093765,6.85057400278193e-06
"N_MANSC1",0.424753101827434,3.91696786304208e-05
"N_IGKV1-6",-0.405192257429708,9.84518553977883e-05
"N_SLCO3A1",0.520870374919812,1.83213962473618e-07
"N_ODC1",-0.432124284707993,2.73815494553198e-05
"N_COX6C",-0.276511849295486,0.0114732895091289
"N_SH2D1B",0.317482822113033,0.00317117417749813
"N_CPQ",0.518556710777628,2.12762397211352e-07
"N_CTSH",-0.444966227622791,1.42992606648306e-05
"N_HDAC9",-0.403183439219072,0.000107970509629311
"N_METAP2",-0.333268955622638,0.00183333299563384
"N_MIR600HG",-0.323972758706171,0.00253576423574025
"N_AC012368.1",0.296269711061076,0.00633199904887757
"N_RELL1",0.483337517117012,1.76373976669333e-06
"N_OSTC",-0.300640742016294,0.00551749083499649
"N_BACE2",-0.372581915288019,0.00040322449494853
"N_FBXW8",-0.261934521651335,0.0173042790092948
"N_CDC42BPB",-0.290538811879671,0.00756036295439732
"N_SEC14L1",0.473987511165796,2.99702918708164e-06
"N_OAT",0.227124330663408,0.0423936995467621
"N_ELANE",0.222825634208079,0.0469250828743919
"N_ZNF117",0.246399733425316,0.0262436151501576
"N_IFNG-AS1",-0.292699632580694,0.00707084852675387
"N_EIF4E3",0.419871686662662,4.9464397187748e-05
"N_ST6GAL1",-0.36099337383139,0.000644591613989436
"N_ZDHHC21",-0.406023611646304,9.48466351263822e-05
"N_MPP1",0.552267452173226,2.28066643077865e-08
"N_IL1R1",0.467168700896238,4.36566293499337e-06
"N_RPS3",-0.280602812652839,0.0101801904987802
"N_ANAPC1",-0.223422209697274,0.0462654750370397
"N_CTSO",-0.231924072928821,0.0377927497689415
"N_HIST2H3D",-0.278381177685657,0.0108664459460027
"N_ALDH18A1",-0.374736858601402,0.000368765342754146
"N_COG2",-0.240169508673718,0.0307407217559135
"N_FAM167A",-0.43954433547239,1.8840858514437e-05
"N_CASP7",-0.245945067876295,0.0265547501363304
"N_CYP2U1",-0.226209488393748,0.0433319701832232
"N_MANEA",-0.424660191237255,3.93409316589511e-05
"N_RIOX2",-0.225101196463613,0.0444963140114658
"N_RPLP1",-0.284441523203659,0.00908728807992053
"N_CSF2RA",0.552946555206659,2.17112947682261e-08
"N_FAM102A",-0.385336050144993,0.000236464404984026
"N_PSMD14",-0.31182474030809,0.00383565254505277
"N_MRPS18B",-0.396498647113912,0.000145578941763306
"N_CCT3",-0.244318508626025,0.0276965762358774
"N_ERP29",-0.381630324339127,0.000276672744995971
"N_AC108134.3",0.336937993904548,0.00160728619184729
"N_LY9",-0.354656757602236,0.000826119861885343
"N_ATG16L2",0.470196911939077,3.69687349029983e-06
"N_PIP4P2",0.292259139450756,0.00717010348547274
"N_CYCS",-0.239652152893682,0.0311396636659243
"N_CELSR1",-0.33330471052028,0.00183147173879535
"N_PGAM5",-0.310545228476856,0.00400358398261493
"N_PDLIM1",-0.377775573645987,0.000325294800455606
"N_HSPA8",-0.301078113892115,0.00544579998347623
"N_CNTNAP2",-0.348657024523018,0.00103866902108822
"N_ABHD14B",-0.269007513641271,0.0142264349270563
"N_ILF2",-0.28281734933951,0.00953348475395081
"N_LTBR",0.573287440393982,4.90715605281828e-09
"N_PIM3",0.416318839959839,5.85435809845758e-05
"N_MOB3A",0.272605459152824,0.0128351564741111
"N_OGFRL1",0.392814471683919,0.000171310145235419
"N_RPS2",-0.336104628095549,0.00165641807870742
"N_TALDO1",0.474138065218991,2.97417898982566e-06
"N_CFAP45",0.342363409933124,0.00131640480386236
"N_HCK",0.535007048860296,7.42715540119531e-08
"N_CARMIL2",-0.344719544356296,0.00120786371487115
"N_BMX",0.313576603314742,0.00362001433692646
"N_CASP4",0.231971071603807,0.0377617485394786
"N_MAST3",0.371733248005215,0.000417572746833766
"N_AC007342.4",0.299487425467915,0.00571505252452776
"N_ANGPT1",0.311024199202529,0.00394044916591395
"N_ST6GALNAC2",0.479344564479373,2.21330945273009e-06
"N_RPS7",-0.310387053077016,0.00402161429367329
"N_SH3PXD2A",-0.23167748159475,0.038006192125642
"N_MRNIP",-0.27165740076641,0.0131850907437514
"N_AARS",-0.37855147750883,0.000314661743270783
"N_HIST1H2BJ",-0.3479079365244,0.00106841351857605
"N_CCT8",-0.269421760415376,0.0140670681273615
"N_EIF3B",-0.34151584326752,0.00135871520418376
"N_KIAA0513",0.485182803284612,1.58585559758265e-06
"N_AKT3",-0.248091635766053,0.0251102462771259
"N_MAGI2-AS3",0.220492147445301,0.0495564639350168
"N_DDX54",-0.311230865733817,0.00391400746492205
"N_FAM35A",-0.307770448579013,0.00438347942427346
"N_ERO1A",0.230176887817445,0.0394292524938985
"N_SLC6A6",0.513867253131894,2.85179249325498e-07
"N_PCK2",-0.376738153977804,0.000339606623003415
"N_HLX",0.389157296750817,0.000200609290025149
"N_SBNO2",0.502341854470367,5.76339383696533e-07
"N_MPI",-0.273865673785026,0.012379662140927
"N_SP140L",-0.26485429792818,0.015972870778528
"N_ADGRF1",0.235710496624044,0.0343762064698346
"N_RPL23",-0.270753288508824,0.013535854594838
"N_IGKV1-17",-0.522414780697608,1.66181580311551e-07
"N_PKD1P5",-0.248456625854976,0.0248664200720811
"N_NR1D2",-0.240353412486429,0.0306046395196755
"N_NUCKS1",-0.331823037979937,0.00192906458630056
"N_NT5E",-0.404455982732035,0.000101859171775639
"N_IMPA2",0.570449979178552,6.03632046111207e-09
"N_ANO9",-0.368296834894559,0.00047990631609444
"N_SIDT1",-0.371709082197431,0.000417961306365152
"N_GCN1",-0.312745104830189,0.00372013743717171
"N_PTK2",-0.325595150114165,0.00239680950171062
"N_S100A4",0.399802117831873,0.000125853162799901
"N_FBXL5",0.394615984905687,0.000158393370788008
"N_DAAM1",-0.242192010485546,0.0292381634996558
"N_TMEM62",-0.231712013065057,0.0379773739998457
"N_ZBTB41",-0.260671721412516,0.0179072796568372
"N_SND1",-0.344488854851272,0.00121814278691198
"N_FCGRT",0.569452657103027,6.48863651365276e-09
"N_CTSS",0.341293582840245,0.00137005839577153
"N_RPL30",-0.294956351887919,0.00659756281786769
"N_LPAR2",0.458692752811855,6.93371516264863e-06
"N_DOK3",0.309621346721205,0.00412747222143923
"N_CLSTN1",-0.241858429991053,0.0294831343692072
"N_SYNPO",-0.24581290749995,0.0266433645188813
"N_STARD4",-0.296369382374644,0.0063123224046237
"N_FCHO2",0.353818480892407,0.000854169785951872
"N_RPS11",-0.344863668426229,0.00120109452378244
"N_TMEM263",-0.335319660914878,0.00170520832432602
"N_HEATR1",-0.383243060498071,0.00025867610925615
"N_AC007342.5",0.241832443197044,0.0295021062063041
"N_LMNB1",0.24022844614624,0.0306983338573986
"N_TM6SF1",0.441614065500898,1.69862543513004e-05
"N_EEPD1",0.504282916914944,5.1234103792752e-07
"N_PGS1",0.408780861795997,8.36277435655504e-05
"N_COL4A4",-0.37784572502445,0.000324455008607254
"N_SUMF2",-0.259147217708955,0.0186648330491785
"N_COX7C",-0.257172571223432,0.0196800372309971
"N_RCN3",0.433010653056546,2.62418076636768e-05
"N_PLD4",-0.382346974787974,0.000268416863998337
"N_RIMS2",0.238395493515757,0.0321535691578789
"N_NDST1",0.257895569036796,0.0193155314624239
"N_KCNN4",-0.416099133801339,5.91230964508877e-05
"N_VPS45",-0.263885725184932,0.0163945341849072
"N_COL4A3",-0.474058845381156,2.98666578397418e-06
"N_SORT1",0.384589258965197,0.000244251998973991
"N_MTAP",-0.246789216935457,0.0259871839655525
"N_ARL14EP",-0.383074006289436,0.000260483870628779
"N_LCN10",-0.375761261087936,0.000353582131527294
"N_EMILIN2",0.305927981686082,0.00465660230517237
"N_ZC3H12D",-0.311381919822734,0.00389448706405319
"N_ADAM28",-0.480816400435841,2.03152743771182e-06
"N_NSMCE3",-0.308616287504641,0.00426322189110878
"N_CDH23",0.531406252561379,9.40443886293035e-08
"N_PRSS23",0.221753213671326,0.0481363084485173
"N_ATP8B4",0.434892491234753,2.38357634829506e-05
"N_SMARCD3",0.243071473165098,0.0286098474327421
"N_CSNK1D",0.32259197241543,0.00266114103938559
"N_KSR2",0.257211916819749,0.0196606678000961
"N_RMI2",-0.244691293186383,0.0274226757263422
"N_ABHD2",0.442640179294376,1.61262227944424e-05
"N_FBL",-0.267573487804984,0.0148085597258688
"N_TSPAN33",-0.497048276892713,7.89957124831927e-07
"N_MTX3",-0.241172645849091,0.029999892497886
"N_ZNF84",-0.394527801735837,0.000158988355469986
"N_PPIF",0.328681292408424,0.00215667416855987
"N_KIAA1551",0.231776988924817,0.0379169606376732
"N_TMA16",-0.232229968346367,0.0375262625580426
"N_NSA2",-0.320733687050777,0.00283790750935392
"N_AL139020.1",-0.286584128367338,0.00851907062587335
"N_ADARB1",-0.301630544722766,0.00535002219233114
"N_DDX10",-0.286910972615058,0.00843463401857403
"N_MPRIP",-0.350764308343331,0.000959368127796024
"N_HIST1H3J",-0.35610324773145,0.000781660277585258
"N_ARRB2",0.578265884166141,3.38307127251573e-09
"N_RHOH",-0.422159604462793,4.43664321719573e-05
"N_SELENOH",-0.315041825500543,0.00344247678569953
"N_IGKV3D-15",-0.325419749789842,0.0024114521165536
"N_IRF2BPL",0.466302838309518,4.58149334425357e-06
"N_PTGER4",0.370845874201943,0.000432493519886673
"N_AC009506.1",0.421953661859491,4.48075993744238e-05
"N_CERS4",-0.239072860020269,0.0315950189828867
"N_PRKX",-0.348568249462379,0.00104192091071744
"N_RAD50",-0.297530946335962,0.00608631027811472
"N_NAA25",-0.315832075363589,0.00335283188137944
"N_ICOSLG",-0.341015862161692,0.00138402825704616
"N_GMFG",0.327083736989543,0.00227676988820608
"N_PKIG",-0.415670404581832,6.03161402093943e-05
"N_SDAD1",-0.361279937803827,0.000637220980143362
"N_MEF2C",-0.434708232202854,2.40489616123725e-05
"N_WDR74",-0.289404946774024,0.00782683048904952
"N_SLC25A29",0.225093550852389,0.0445013223600124
"N_NUS1",-0.271087208946991,0.0134060812625784
"N_KCNE1",0.394987683920434,0.000155764334223991
"N_RAB32",0.481635797486677,1.94080695116427e-06
"N_FAM111B",-0.262961632435431,0.0168303356028712
"N_ZNF394",0.240153867472297,0.0307513805336505
"N_AKAP11",-0.414444185737337,6.39280693848108e-05
"N_REPS2",0.447928480771771,1.2228104472669e-05
"N_CDKN2D",0.373534835081365,0.000387804095912473
"N_CCT2",-0.295383015146549,0.00650767415677997
"N_EFHD2",0.530123473590552,1.01789915627192e-07
"N_BMI1",-0.345298452417067,0.00118200307560177
"N_DMXL2",0.411925542537857,7.20832818816677e-05
"N_SLC9A1",0.223586848704496,0.04611428712207
"N_AEN",-0.397185199545007,0.000141231484710686
"N_MINDY1",0.450729669976856,1.056534226846e-05
"N_ZXDB",-0.309473570788339,0.00414571806961739
"N_ATP5F1A",-0.315830083725014,0.00335283188137944
"N_XKR8",0.434874920028992,2.38540377191471e-05
"N_IGLV7-46",-0.38718856203155,0.000218737934978023
"N_SNX29P2",-0.327949876855646,0.00221093003207947
"N_MRPS35",-0.238640360030217,0.0319574310758116
"N_RTCB",-0.316743991503149,0.00325126198993193
"N_CHIC1",-0.318853712737191,0.00302689793104326
"N_APOBEC3G",-0.241663613544154,0.0296241814070738
"N_HSPA1A",0.410412535752744,7.7503901056518e-05
"N_TOP2A",-0.23730741672386,0.0330297754646229
"N_EIF2D",-0.327320546645035,0.00225751697578499
"N_CCDC71L",0.297104097272674,0.00617028336930306
"N_GOLGA7",0.230297642092632,0.0393291093338103
"N_GPRASP1",-0.228765248791423,0.0407681387113718
"N_B3GNT8",0.473266158592485,3.11607583478754e-06
"N_EIF4EP2",-0.328644729504831,0.00215917755972106
"N_MAK16",-0.240523416766317,0.0304752276835033
"N_ZNF736",-0.30238824126238,0.00522502994554563
"N_BRI3",0.395722484601862,0.000150665213132978
"N_AP000552.1",0.26947866548071,0.0140462760197803
"N_CARD19",0.394138394312751,0.000161699912735598
"N_PWP1",-0.259571196554068,0.0184502537509973
"N_FBRS",0.374931549093415,0.000365816482263452
"N_URB1",-0.318251247751094,0.00309020722124034
"N_FBXL13",0.340269189965317,0.00142270936650926
"N_FH",-0.386777625064818,0.000222678201416647
"N_FAM69A",-0.434460566866433,2.43575116845805e-05
"N_CD1C",-0.384099543890661,0.000249177093357479
"N_IPO7",-0.271066689377166,0.0134133937337109
"N_PIK3IP1",-0.227722123615991,0.0418130783216689
"N_SLC25A42",-0.28254824003004,0.0096112925320282
"N_BMPR2",-0.257686256453224,0.0194300956462864
"N_CD300LF",0.527076284741223,1.23568615635576e-07
"N_AC037459.3",0.24084899138704,0.0302359475947571
"N_AKR1A1",-0.327229480518493,0.00226459289432321
"N_KDM2B",-0.395761641862333,0.000150430098161165
"N_NOL9",-0.231159915626301,0.0384867747684794
"N_TNFRSF13B",-0.339810249779451,0.00144715280329486
"N_HLTF",-0.264066338681811,0.0163109654969098
"N_ZNF550",-0.241005788307369,0.030127796570044
"N_SLC35F2",-0.3309668079681,0.00198957596630791
"N_ZNF641",0.228837407658358,0.0407074113293503
"N_OXCT1",-0.326508165162657,0.00232128265720327
"N_NOD1",-0.282928376693231,0.00950270158302991
"N_RAP1GDS1",-0.27767779277839,0.0110878728524942
"N_PPCDC",0.477895927723773,2.40693636896438e-06
"N_IGHV1-18",-0.283474938325966,0.00935891083179195
"N_UCP2",-0.309186587533824,0.0041840612306524
"N_ADAMTSL4",0.363638833307512,0.000579895661057508
"N_BTN2A2",-0.358825632624549,0.000701971034245937
"N_ZNF783",-0.278110582013495,0.0109530750550705
"N_TCF12",-0.239468913019908,0.0312801455025416
"N_GUSBP1",-0.274237039218595,0.0122514221874771
"N_MCM3",-0.428397452079995,3.29006362403327e-05
"N_CLUH",-0.307639386499358,0.00440110540447121
"N_BRCA2",-0.296998403137434,0.0061908621595818
"N_CTSC",0.255764468575399,0.0204383452729794
"N_ZNF92",-0.492628794931007,1.02555932943528e-06
"N_RPS15",-0.385362628882581,0.000236278419947595
"N_TP53I13",-0.351147598055392,0.000945326815219557
"N_B4GALT5",0.395128398476516,0.000154788533713033
"N_LINC00963",0.603652572388894,4.47008353191159e-10
"N_ZNF525",-0.26039434709953,0.0180447799312511
"N_LINC02158",0.390163408427114,0.000192094687675294
"N_ADGRE5",0.477788019743765,2.42207840123873e-06
"N_SMC2",-0.290816339655847,0.0074986359806456
"N_SIT1",-0.482216827953079,1.88130348513245e-06
"N_NBAS",-0.353540268882536,0.000863023171419456
"N_LAMC1",-0.296227233130021,0.00633987734338496
"N_USP32P1",0.225679313806166,0.0438868199309565
"N_PAK1",0.489410263493869,1.24031543476686e-06
"N_COX16",-0.227227380939098,0.0422880413019442
"N_ANKRD36C",-0.287246970939893,0.00835022399910794
"N_TOB1",0.319278303050558,0.00298388183614541
"N_NUP188",-0.291480282459556,0.00735168007088309
"N_SLAMF1",-0.251874748547375,0.0227104214309408
"N_UTP20",-0.283576706591011,0.00932944002945512
"N_IFNLR1",-0.425667452682636,3.74828527567353e-05
"N_9-Mar",-0.367779425627552,0.000490051631603568
"N_DENND3",0.428168043935579,3.32757480796412e-05
"N_IQGAP2",0.232797727141517,0.0370009910410033
"N_SSR4",-0.324149056390048,0.00252162399481115
"N_FRAT1",0.422003525510454,4.47068447345758e-05
"N_ANKRD36B",-0.423350838094421,4.19016526062358e-05
"N_VARS",-0.32780218515601,0.00222244645648407
"N_SLC30A4",-0.283282294024104,0.00940850884949773
"N_P2RX1",0.328266248435744,0.0021872441296179
"N_HMGN3",-0.324977255513421,0.00244955957067654
"N_SOX6",0.300886519368054,0.00547822525113908
"N_TSEN34",0.5114819237358,3.30462594555998e-07
"N_OSBPL8",0.245700134809537,0.0267224688510947
"N_URI1",-0.282744184299995,0.00955343784703709
"N_MOSPD2",0.335242451669637,0.00171020605969637
"N_ATP6V1A",0.334343193140344,0.00176376949351763
"N_CBLB",-0.230605085626683,0.0390374313842466
"N_TLE1",-0.268073273765282,0.0146043139583029
"N_PRR5L",0.239389907768307,0.0313418403044562
"N_CCT4",-0.302917760828586,0.00513689801665054
