"","MM.darkturquoise","padj.MM.darkturquoise"
"T_CRYZL2P",0.5209606043702,1.94242412335146e-07
"T_CCDC18-AS1",-0.231216819640901,0.0399249780530604
"T_PTPRK",-0.261217173140482,0.0184143009438606
"T_AL138756.1",0.51190603859253,3.45100842751593e-07
"T_SEMA4F",-0.537321816262107,6.64186961225099e-08
"T_COQ2",0.561049572515393,1.25199453473608e-08
"T_USP6NL",0.420834232294888,5.09011477131243e-05
"T_HSBP1",0.544818190223627,3.99539142272203e-08
"T_LINC02397",0.241154002762069,0.0312849278580087
"T_PHF1",-0.390007054733016,0.000204679631898235
"T_FPGT",0.414244630870715,6.9261500991617e-05
"T_AC097504.1",0.645582365323111,1.12980819515684e-11
"T_PRKG2",-0.447857640590512,1.34069843133133e-05
"T_EEF1B2",-0.606822034310954,3.4909695698914e-10
"T_SNX8",0.231026582682415,0.0401018893496194
"T_HLF",-0.227895037869807,0.0432525979946127
"T_ATF5",0.4642751029941,5.615267596646e-06
"T_ASRGL1",0.533827551101275,8.36207479084732e-08
"T_FAM156B",0.222839340364213,0.0488217928923411
"T_AC024293.1",-0.344458879866839,0.00125893928758478
"T_MID2",-0.754314236679325,1.51293039318832e-17
"T_NIPA1",-0.337372523414353,0.00163698837841253
"T_ZNF667",-0.369172843363812,0.000486492188465998
"T_CHPF",-0.249690370824149,0.0250897590401326
"T_CHMP2A",0.322338751757394,0.00279676496299285
"T_TLR10",0.35251126514771,0.000932197262593253
"T_S100Z",0.545710933603638,3.75555726876344e-08
"T_ATF7IP2",-0.570918933752718,6.02420007169577e-09
"T_TMEM123",0.414391233759941,6.88086141252468e-05
"T_FAM102B",0.552429131557937,2.34168824342401e-08
"T_GALNT1",0.281714878198705,0.0102418968311599
"T_TTC28",-0.287405861646879,0.00864667819659374
"T_IGF2BP2",0.46273558558061,6.10458104390464e-06
"T_UST",-0.239241986754972,0.0328389648333546
"T_TOR1B",0.401825208058676,0.000121895954888782
"T_AC131392.1",-0.307874065938414,0.00453516898376325
"T_NOP10",0.475848293272753,2.95791409598706e-06
"T_TUBA1C",0.293679204753729,0.00713682170553358
"T_ARL4C",-0.54868750098106,3.04755893665153e-08
"T_BRCA2",0.460955295359788,6.72144664110226e-06
"T_CTTNBP2NL",0.485703266740147,1.68016210595427e-06
"T_AGMAT",-0.558577107175452,1.49562782508519e-08
"T_SCCPDH",0.324370711083744,0.00260394983759525
"T_CHMP5",0.76359649481796,3.25540048409237e-18
"T_SLC16A6",0.560122858267358,1.33607010928225e-08
"T_CBR3",-0.35017979899603,0.00101944214612389
"T_C5orf15",0.590991697638285,1.27468860129002e-09
"T_NEK7",0.276223879748847,0.0120391420610581
"T_KPNA2",0.60415102682263,4.34376294321492e-10
"T_AL049634.2",0.42140812554431,4.95698469290359e-05
"T_PDE3B",-0.542011704351018,4.82177494746796e-08
"T_PSIP1",-0.411050668409536,8.01175034511128e-05
"T_FAM109A",0.321324953113898,0.00289674327491486
"T_DLEC1",-0.463847112992075,5.74846740774654e-06
"T_KLHL29",-0.373559111154882,0.000407175094164757
"T_CLEC18C",0.36280911127457,0.000624987532417507
"T_HDX",0.559740359433243,1.37507936893053e-08
"T_NTN4",-0.269888488867963,0.0144487206315821
"T_ETNK1",0.320392619485971,0.00298726080476595
"T_CBFA2T3",0.49326533334743,1.07955391863789e-06
"T_SLFN11",0.327530689323396,0.00232725097381204
"T_LUC7L3",-0.250985399234839,0.0242526693277415
"T_ECHDC2",-0.542005604870835,4.82201577555262e-08
"T_PPP1R13B",-0.528668349948496,1.17759207718081e-07
"T_AC093668.1",0.356087071528345,0.000813466862500041
"T_PIK3CB",0.26218661638456,0.0179211072959666
"T_GPX7",-0.606074687015668,3.70822938234164e-10
"T_ACTR2",0.472106792254325,3.65237278655535e-06
"T_COLGALT1",0.312635321800175,0.00387265837224971
"T_ITGA5",0.2600939392261,0.0189879190126603
"T_BCL2L14",0.423915099788358,4.39395231959485e-05
"T_ACP2",0.416574897017953,6.21870631032258e-05
"T_LPP",0.431239955240375,3.08524358748221e-05
"T_RPL5P13",-0.287972210253031,0.00850119025164705
"T_SLC25A24",0.55201574345824,2.41000392627664e-08
"T_SNTA1",-0.365352904250523,0.000566345762102786
"T_BAG3",-0.271375020118469,0.0138375157550229
"T_TNNT3",-0.35424241573518,0.000872806082421541
"T_MPST",0.37580051434557,0.000372147427281164
"T_DHRS9",0.616036808627573,1.60857860035772e-10
"T_PODXL2",-0.231670102374731,0.039502007531467
"T_DIP2A",-0.224228405084947,0.0472484141152367
"T_DNAJC25",0.312956918759184,0.00383299007245866
"T_FANCL",0.344489635665443,0.00125788782631234
"T_MAPK7",0.262078853152709,0.0179785536721161
"T_COPS8P2",-0.227410979686453,0.0437658927412962
"T_ZNF275",-0.24876388626093,0.0257209220005
"T_GIPC3",-0.2583906337993,0.0198862520185317
"T_ATP6AP2",0.507597053393081,4.5007102210846e-07
"T_ADAMTS6",-0.399708063150545,0.000133609386285918
"T_IDS",0.232675309105594,0.0385551763628507
"T_EXPH5",-0.440803467464082,1.90669694834236e-05
"T_PLCXD2",-0.318115159003324,0.00322831238934298
"T_ZNF321P",-0.25934262249515,0.0193919190609822
"T_ZFP37",-0.457305126589466,8.16943512762956e-06
"T_TSEN34",0.40366948521789,0.000112193204617196
"T_CCDC9B",0.26383056573822,0.0171463066274309
"T_TRBV6-1",-0.572686929226717,5.29609645713093e-09
"T_RPL32P29",-0.280450734899147,0.0106269485807682
"T_MRPS18A",0.255691370048144,0.0213612053061322
"T_RPS3",-0.507575144997282,4.50462418549805e-07
"T_RTN4R",-0.257243460158311,0.0204988513104264
"T_MAML2",-0.382960746485475,0.000275794015758287
"T_TMEM255A",0.337003740868953,0.00165850487377551
"T_TRAV17",-0.562676854467317,1.11014734768291e-08
"T_LIMA1",-0.557189807003787,1.66004601848613e-08
"T_C5orf63",-0.520108671080093,2.04825567376722e-07
"T_PHC1",-0.62279959829817,9.01836233569144e-11
"T_BAG2",-0.347432303567175,0.00112807728649936
"T_VSIG4",0.516150186636882,2.64304547367049e-07
"T_UBAP1L",-0.252523529434694,0.0232715031570897
"T_KCNA3",-0.457701004780961,7.99878029592827e-06
"M_HLA-DQA1",-0.224818286084834,0.0465875212382871
"M_SIGLEC1",0.473225997748777,3.43024303690426e-06
"M_HLA-DQA2",-0.300248179094911,0.00579299402627567
"M_IFI44L",0.813473227549645,2.00815641975817e-22
"M_THBS1",-0.317786034547175,0.00326406329466412
"M_IL7R",0.600949794074083,5.63682310825391e-10
"M_OTOF",0.767260330071535,1.78373505521324e-18
"M_IFI27",0.869705130819646,3.63578292873925e-29
"M_ISG15",0.6884587413871,1.30806504961326e-13
"M_NAPSB",-0.2387818652802,0.0332175027703676
"M_IFITM1",0.811914169341828,2.86611679256346e-22
"M_RSAD2",0.819282218040597,5.19721159909043e-23
"M_LY6E",0.648758644149776,8.49830345989907e-12
"M_IFIT1",0.732167653468502,4.48464762483136e-16
"M_RGS1",0.292954356973441,0.0073010324726829
"M_DUSP2",0.300704573263517,0.00571173016960472
"M_FOS",-0.315044102994717,0.00357798789113918
"M_STAB1",-0.438901502463484,2.09786047272594e-05
"M_USP18",0.872014251863887,1.76056085016665e-29
"M_IFITM3",0.391004158045188,0.000196185102016404
"M_LYZ",-0.560528635182839,1.29947332661157e-08
"M_IFIT3",0.698489080046988,4.09992655273776e-14
"M_LGALS3BP",0.764820715675199,2.64150496223954e-18
"M_IFI6",0.727854731897684,8.24454354611616e-16
"M_ITK",0.597769291360703,7.3822654649839e-10
"M_GOLGA8A",0.391082445898829,0.000195622892856855
"M_PLXNB2",-0.36759610164469,0.000517735709933417
"M_HK3",-0.42550948471418,4.07071197099749e-05
"M_FCN1",-0.522625337919183,1.74627920877309e-07
"M_SPOCK2",0.583299864035117,2.31930008129383e-09
"M_VCAN",-0.612118491250505,2.23682511110744e-10
"M_S100A9",-0.555397039754341,1.88845096930395e-08
"M_APOBEC3B",0.306557017695351,0.00473085815421793
"M_S100A8",-0.578623559940568,3.37039607402601e-09
"M_TRBC2",0.660637319358845,2.58626945814827e-12
"M_PTGS2",-0.37686607841358,0.000356361867044737
"M_LCK",0.622725926283993,9.04442537249761e-11
"M_MX1",0.746391733580787,5.3049948020033e-17
"M_RNU2-64P",-0.276356906479083,0.0119955339107498
"M_AL356488.2",0.264255648383545,0.0169625635268506
"M_IFIT2",0.573688418073109,4.90030877541377e-09
"M_IFI44",0.787317826571569,4.52897204115535e-20
"M_PPP1R16B",0.374585652308479,0.000390829160956182
"M_ETS1",0.648023024845613,9.01231707057052e-12
"M_ARPIN",-0.401651919349048,0.00012282979666759
"M_SIGLEC14",-0.338664750969542,0.00155992159835316
"M_ZAP70",0.670636174361788,9.42760235396824e-13
"M_CYBB",-0.563995605459618,1.00724102187215e-08
"M_LRP1",-0.38387509658268,0.000265606881426726
"M_TC2N",0.612504665594431,2.17255432759165e-10
"M_LGALS2",-0.42588607583303,3.99653075565146e-05
"M_IRF7",0.463105829188473,5.97981737893627e-06
"M_CD14",-0.496300924405026,9.01776366332728e-07
"M_FAM239B",-0.229382920823412,0.0417465088569934
"M_GRN",-0.266716893413559,0.0158142403536538
"M_TNFAIP2",-0.525054973829509,1.49405975718917e-07
"M_SYNE2",0.482818122661542,1.98936116040998e-06
"M_CST3",-0.3818270435825,0.00028925635687806
"M_EPSTI1",0.760185562405066,5.81228810547289e-18
"M_ANPEP",-0.409839638182846,8.47087192331645e-05
"M_BCL11B",0.619335517856597,1.20750828215534e-10
"M_RNU2-59P",-0.320624343964137,0.00296550680387638
"M_FES",-0.37918738363121,0.000323258587278496
"M_HIST1H2BD",0.43561838735006,2.47616797739816e-05
"M_OAS3",0.694894032424077,6.22853537010489e-14
"M_MPEG1",-0.607973998078456,3.16355380440456e-10
"M_GBP5",0.621505984303171,9.99086942909621e-11
"M_CMPK2",0.73733502968387,2.07870326407683e-16
"M_NCF1C",-0.34446566776077,0.00125876674628835
"M_HLA-DRB6",-0.395276523268798,0.000162595597945803
"M_CD36",-0.574133329033586,4.74112115270675e-09
"M_TSNAX-DISC1",0.258823248613828,0.01966462722352
"M_PLBD1",-0.671650534866817,8.47701794191262e-13
"M_RORA",0.638310440639095,2.23029966613149e-11
"M_OASL",0.724068441823208,1.38150823979015e-15
"M_HP",-0.334813789920014,0.00179148354822067
"M_CD69",0.765645178094092,2.33016367930322e-18
"M_LRRC25",-0.452326009321922,1.06149030219879e-05
"M_IL1R2",-0.372184768992279,0.000430668587091584
"M_FCER1A",-0.348433502911645,0.00108746533435898
"M_HERC5",0.789806332943786,2.81142237880427e-20
"M_PRF1",0.642108959696849,1.56751911962308e-11
"M_LINC02432",-0.339453458879768,0.00151571881449818
"M_TTN",0.568521084125538,7.19898160586636e-09
"M_CD68",-0.499540671859543,7.39876472337477e-07
"M_FCGR2C",-0.340134319797784,0.00147906643896398
"M_F13A1",-0.59791876687201,7.29626771490416e-10
"M_HELZ2",0.475825173624687,2.96061797651217e-06
"M_AL669918.1",0.266792399933515,0.0157804318915715
"M_SERPINA1",-0.538070412212314,6.31339797834234e-08
"M_MNDA",-0.611367233299604,2.38231087244969e-10
"M_KLF4",-0.40295455819843,0.000115874937716319
"M_SPI1",-0.375687899890717,0.000373809832394102
"M_LEF1",0.669643509974585,1.03922400896904e-12
"M_DUSP6",-0.453673466345528,9.87986646963052e-06
"M_CAMK4",0.610124276912638,2.6476138141362e-10
"M_NFAM1",-0.537947172624671,6.35727045400541e-08
"M_CD28",0.684517467987335,2.06238147062493e-13
"M_RNY1",-0.276910097883602,0.0117933329671643
"M_S100A12",-0.644842765110846,1.20557531195744e-11
"M_LRRC37A4P",0.23616971085553,0.0354264351899216
"M_VNN1",-0.400485412510358,0.000129169474527711
"M_TLR4",-0.601627260950195,5.34051450750683e-10
"M_SLC11A1",-0.56051955016509,1.29980072297172e-08
"M_CCR7",0.599535053934747,6.35956793986161e-10
"M_CLEC12A",-0.587720094654261,1.64362453055625e-09
"M_RASGRP1",0.681382271012344,2.93641023896121e-13
"M_CSF3R",-0.624535884422272,7.75987491211519e-11
"M_CD6",0.622829385230178,9.00009966068087e-11
"M_CSF1R",-0.476610160824994,2.83196222773192e-06
"M_MAFB",-0.31191798612141,0.00396715380454029
"M_LILRA5",-0.390992896958004,0.00019625672519465
"M_THEMIS",0.620197301740606,1.12126974228761e-10
"M_CD3D",0.692699279725041,8.06926360421096e-14
"M_CFD",-0.231767842679083,0.0394117493096648
"M_FOLR3",-0.377202888863754,0.000351344685687005
"M_TCF7",0.622397357193496,9.27378643784468e-11
"M_CXCL10",0.39629869144403,0.000155523074093086
"M_HCK",-0.541146109257,5.11901617985657e-08
"M_CD247",0.648465061937596,8.71650456801955e-12
"M_FPR1",-0.560725404058107,1.2806103567404e-08
"M_MS4A6A",-0.61031238509244,2.60197362448782e-10
"M_TLR8",-0.659036644988919,3.02532707700007e-12
"M_S1PR1",0.690354842861571,1.05560765431261e-13
"M_RNU2-6P",-0.364331132757233,0.000589416604553187
"M_IFI30",-0.436349280084719,2.38989605735104e-05
"M_TRAT1",0.672524272758363,7.78542012443838e-13
"M_CPVL",-0.66107720598678,2.47418308762812e-12
"M_CD96",0.646156488420232,1.07385728134469e-11
"M_LILRB2",-0.542382534003434,4.70579524090402e-08
"M_NLRC3",0.661259695097847,2.42631370632485e-12
"M_FADS2",-0.272373539045382,0.013465625998323
"M_SERPING1",0.469369715871922,4.25301185506095e-06
"M_CD93",-0.745404316719021,6.18447265639628e-17
"M_TMED7-TICAM2",-0.263249726367838,0.0174226432458173
"M_INPP4B",0.696700184982684,5.02654792688359e-14
"M_NCF2",-0.630911265875232,4.37709041272341e-11
"M_CYP1B1",-0.664741266738596,1.71667898519266e-12
"M_ABLIM1",0.665086018254994,1.66038489306566e-12
"M_LBH",0.645401283664461,1.14780492156105e-11
"M_PARP10",0.32830811456132,0.00226527108491504
"M_GAA",-0.259447469169392,0.0193426039388115
"M_HIST1H4J",0.258274000076231,0.0199502607775521
"M_KLRK1",0.592899066694684,1.09800514590621e-09
"M_RGCC",0.384620123660923,0.000257880058066279
"M_ZNF385A",-0.259963315299789,0.0190595592734745
"M_CD8A",0.641509808208119,1.66194028847109e-11
"M_LRRK2",-0.567474979866915,7.78084525832985e-09
"M_GBP1",0.510577617581852,3.74964690389419e-07
"M_CARD9",-0.394844695822089,0.000165724744825074
"M_NCF1",-0.399549163161463,0.000134508390196207
"M_HIST2H3C",0.351303561294163,0.000976849788095384
"M_ITGA6",0.557080857006849,1.67313578830712e-08
"M_CXCR1",-0.253472815638333,0.0227003196397946
"M_CD163",-0.553045631176335,2.23972172200282e-08
"M_PADI2",-0.526790844035922,1.33026966087765e-07
"M_LILRA6",-0.520452099451953,2.00559406419321e-07
"M_ARL4C",0.2613944122462,0.0183225094866666
"M_SLC38A1",0.492273340304765,1.14352355459873e-06
"M_FGL2",-0.504803360455452,5.35132053927253e-07
"M_IRAK3",-0.641762270012963,1.6233785741696e-11
"M_HIST2H2BE",0.286108160191648,0.00899481953601542
"M_PRAM1",-0.363290711058426,0.000613164923378058
"M_CD300E",-0.487208620151257,1.54305992250905e-06
"M_GZMK",0.666752590566778,1.39885009752889e-12
"M_ALDH1A1",-0.668166506880143,1.21405161199293e-12
"M_NLRC4",-0.507647636327729,4.48936728617158e-07
"M_CYP27A1",-0.574056296984275,4.76448034481223e-09
"M_CEBPA",-0.402964147537679,0.000115840854087027
"M_AC022826.2",-0.281079347100399,0.0104381791478381
"M_FAM198B",-0.579655854515064,3.11865918356045e-09
"M_1-Mar",-0.534475167982743,8.01889800366968e-08
"M_ITGAX",-0.506605498846763,4.78147792465628e-07
"M_CLEC4F",-0.343154979104296,0.00132060394676835
"M_SULF2",-0.629053807111394,5.17863765803319e-11
"M_IL32",0.624918644451099,7.51629604870912e-11
"M_SGK1",-0.349983282875981,0.00102722043057547
"M_AGRN",0.578632372515757,3.37039607402601e-09
"M_SLC7A7",-0.621660966479561,9.85493507501746e-11
"M_SYK",-0.597547287140554,7.50356752413803e-10
"M_NBPF3",0.251423954431113,0.0239832030217282
"M_HLA-DRA",-0.448810275268519,1.27698074363914e-05
"M_MARCO",-0.37869490171309,0.000329787298399038
"M_CD3G",0.635279267225992,2.95285555419028e-11
"M_ALPL",-0.299410684219391,0.00594862615185587
"M_TFEC",-0.501421756330771,6.61346327031162e-07
"M_SIRPB2",-0.631613182341491,4.08710829332294e-11
"M_SH3TC1",-0.293579698952823,0.00715787633487012
"M_CLEC7A",-0.552644611979836,2.30715303025364e-08
"M_NAMPT",-0.261669309690781,0.0181863352884398
"M_ARHGEF10L",-0.424679392962538,4.23259371791791e-05
"M_GPR183",0.265530525882739,0.0163492243538477
"M_NELL2",0.626540984124056,6.52001224859472e-11
"M_HES4",0.34536599900672,0.00121769755396185
"M_CES1",-0.416868239842019,6.13704140002671e-05
"M_NLRP12",-0.609652591538916,2.75073054164921e-10
"M_ALDH2",-0.692532906646121,8.22479259535427e-14
"M_FCGR2A",-0.564836883049127,9.46623252096609e-09
"M_MME",-0.347759787120924,0.00111451763056867
"M_TGFBI",-0.672733339764705,7.6058790696636e-13
"M_PLCG1",0.637998622063072,2.29189022892123e-11
"M_PADI4",-0.575789611704693,4.1760065933651e-09
"M_MS4A7",-0.547030319480532,3.42327428710506e-08
"M_CD3E",0.618121548325668,1.34171146806422e-10
"M_CD5",0.64273424559947,1.47992688470247e-11
"M_PLXDC2",-0.607313823090527,3.34895425358019e-10
"M_GZMA",0.653670876739953,5.20000564359995e-12
"M_LILRA2",-0.588949341645019,1.49318579450094e-09
"M_DYSF",-0.333273484614415,0.00189501909387978
"M_ATP8B2",0.687538203305748,1.44670015409149e-13
"M_SLC43A2",-0.486427173646438,1.61139787870697e-06
"M_KLRB1",0.664003124576775,1.85235811647814e-12
"M_AATBC",-0.427384123686854,3.72218490861036e-05
"M_ZNF831",0.662556722867268,2.14072940466608e-12
"M_TNFRSF25",0.702673312170625,2.4093876640202e-14
"M_SLC2A6",-0.257038986273129,0.0206190372911941
"M_RAB31",-0.621069761531426,1.03796787580342e-10
"M_CXCR2",-0.416152858414244,6.34209258430703e-05
"M_TTYH3",-0.300143665955042,0.00581151246211118
"M_ZYX",-0.245484943030718,0.0280197487066306
"M_C19orf38",-0.507065658366764,4.64451804164999e-07
"M_TYROBP",-0.519441408782511,2.13724690713624e-07
"M_DOCK9",0.66137197316351,2.40309238860641e-12
"M_STEAP4",-0.544054084561424,4.19763681042632e-08
"M_CD2",0.491653025571713,1.18818043869342e-06
"M_CCL2",0.496959572200841,8.65469416808177e-07
"M_LRP3",-0.402884383908562,0.000116214587948569
"M_CSTA",-0.593460741913547,1.04954626190285e-09
"M_CHST15",-0.621494040333578,9.99330202088332e-11
"M_P2RX1",-0.403802419181737,0.000111517522577014
"M_LYN",-0.500507008084744,6.97792672372436e-07
"M_SLC8A1",-0.489107788646483,1.38056371651918e-06
"M_CHI3L1",-0.326545758744444,0.00240926490672462
"M_RASSF4",-0.616427921836014,1.55580028278853e-10
"M_CARD11",0.599756536217118,6.23850361132617e-10
"M_APOBR",-0.241579811833628,0.0309759029535819
"M_SIRPA",-0.601000365662814,5.61841177681121e-10
"M_NFIL3",-0.295894613155926,0.00665345722645111
"M_ABCC3",-0.296422242539904,0.00654067444080671
"M_ATOH8",-0.404465267506026,0.0001082639833788
"M_STAT4",0.794455879640766,1.10995969247601e-20
"M_MEFV",-0.527571403622724,1.2656152990518e-07
"M_PTAFR",-0.631816716765909,4.02337559747407e-11
"M_LILRA1",-0.581393632618287,2.70467676776032e-09
"M_KCNE3",-0.676349709724727,5.12063794845834e-13
"M_AL645608.8",0.266573827203136,0.0158746771373936
"M_HIST1H1E",0.32654259609999,0.00240926490672462
"M_FGD2",-0.465278412596956,5.31818111221521e-06
"M_PYGL",-0.695431913368708,5.84945563207356e-14
"M_SNORA38",-0.246786416698784,0.0270836352090905
"M_PATJ",0.62680112579283,6.38158758251343e-11
"M_RPL36",0.266286702377516,0.016008746809456
"M_AQP9",-0.539055244618416,5.88873364454252e-08
"M_ADORA2A",0.273322371838509,0.0131102722236578
"M_ARHGEF40",-0.521837168548282,1.83599161419929e-07
"M_NRG1",-0.395578520024634,0.000160440138345047
"M_GPR34",-0.486006652282198,1.65141324655055e-06
"M_LTBR",-0.521803952919774,1.83908409378864e-07
"M_GRAP2",0.57525152335596,4.34168831071621e-09
"M_TREM1",-0.566637892443394,8.27978468220543e-09
"M_CLEC4E",-0.594486421006474,9.64651537459874e-10
"M_EMP1",0.232221145188459,0.0389743868074012
"M_NCF1B",-0.364087211715994,0.000595156665678422
"M_GOLGA8B",0.523154590611404,1.68856438808723e-07
"M_ST14",-0.347004511742805,0.00114651451294575
"M_NFE2",-0.487090423764719,1.55311919286483e-06
"M_CD200R1",0.242403806821155,0.0303561275952455
"M_OAS2",0.751429203871791,2.38513082326317e-17
"M_IL13RA1",-0.636113741262805,2.74809164073055e-11
"M_RNASE2",-0.281757487774366,0.0102286917574334
"M_C5AR1",-0.578624313141609,3.37039607402601e-09
"M_TLR2",-0.519345982804636,2.14739048463566e-07
"M_IKZF3",0.607140652149575,3.39956803738284e-10
"M_CD86",-0.544220330778473,4.15457101356586e-08
"M_RHOH",0.667314150099808,1.31582398277618e-12
"M_TNS3",-0.513821173159547,3.06142518896884e-07
"M_FBN2",-0.592692396430337,1.11509925474537e-09
"M_CCR4",0.682390542967376,2.62321449236989e-13
"M_HMOX1",-0.464734247736118,5.48149081166622e-06
"M_ITM2A",0.638459427482966,2.19769739882787e-11
"M_FPR2",-0.449665498341872,1.22182380803258e-05
"M_TRPM2",-0.380080158283445,0.000311380704253335
"M_HAPLN3",0.702844091263305,2.36611813443271e-14
"M_GAPT",-0.593817212848996,1.0186771866364e-09
"M_GPBAR1",-0.360488170315757,0.000686475351139133
"M_GSN",-0.357609333334564,0.00076650114991286
"M_KYNU",-0.458250403811886,7.77400955969238e-06
"M_TRIB2",0.797101235164916,6.5462008530729e-21
"M_SLAMF6",0.675974312330489,5.35161776276724e-13
"M_LILRB1",-0.388581751245968,0.000217323588449511
"M_AQP3",0.648262405042894,8.85065463983208e-12
