"","MM.darkgrey","padj.MM.darkgrey"
"M_AC018638.5",-0.324744251451782,0.00390260972155482
"M_ARHGAP27",-0.513156688433983,8.90349317903567e-07
"M_EEF2",-0.495310239484385,2.45099515166853e-06
"M_C17orf62",-0.440307856836549,4.058779100296e-05
"M_U73166.1",-0.264558249993701,0.0222441707241782
"M_FOXP4",-0.289355773001006,0.0114129726386245
"M_HTRA1",-0.451536122443698,2.37730241452686e-05
"M_EDF1",-0.362440225220416,0.00106216968463822
"M_SAP25",-0.386815728495895,0.000414709747184582
"M_S1PR5",0.249917067774334,0.0320398827673505
"M_IMPA2",-0.490630686317806,3.15596163930212e-06
"M_PVR",-0.547210416344448,1.13259246172256e-07
"M_DENND6B",-0.517464289500929,6.91706313781655e-07
"M_SLC25A1",-0.39450707737271,0.000303911363378084
"M_MPND",-0.434508022373159,5.31699503214353e-05
"M_SSR4",-0.380698261349803,0.000525934186234858
"M_TIMM13",-0.490928758231834,3.11469505044104e-06
"M_FPGS",-0.254981644791402,0.0283287858225161
"M_BLOC1S1",-0.310643321711399,0.00606829592779246
"M_PLEKHF1",0.256248743589831,0.0274482441268527
"M_SH3GLB2",-0.402498471796255,0.000219145352588057
"M_AC092683.1",0.231582505352139,0.0490327492138203
"M_SIGLEC7",-0.537534725605194,2.0906958230865e-07
"M_POLR2A",-0.239636450103095,0.0408587255707141
"M_SLX1B",-0.351848915483251,0.00155944309471225
"M_IL17RC",-0.470902287206872,8.89880314248551e-06
"M_PLSCR1",0.230920713189085,0.0497899551591344
"M_GNA11",-0.317342810710971,0.00493473283693442
"M_EPHB3",-0.481394783554425,5.15749920952905e-06
"M_GGT1",-0.403963057999972,0.000205822679991984
"M_JAK3",-0.286690861433828,0.0123094293250147
"M_SLC12A9",-0.535622948919076,2.3227352636597e-07
"M_PRDX5",-0.403856166824334,0.000206845985571321
"M_BAIAP2-AS1",-0.494734194295517,2.52318027331179e-06
"M_MED25",-0.409784934255213,0.000160112448457558
"M_CCNJL",-0.400725691133306,0.000235896725346056
"M_POLD1",-0.419965338244932,0.000102227922886289
"M_LINC02273",0.277222359800729,0.0159450281423937
"M_SH2D2A",0.314725112287439,0.00533854741605743
"M_DVL1",-0.42019442193258,0.000101340433901298
"M_ARAP3",-0.58444637956205,8.30095391791215e-09
"M_ZNF787",-0.425989751587385,7.8130741001405e-05
"M_C19orf25",-0.405979532380145,0.00018840402488082
"M_CUL1",0.316522658979392,0.00505881279435405
"M_CCDC149",-0.410975990827893,0.000152454564540316
"M_C1orf228",-0.333759426788299,0.00290256822547102
"M_TPGS1",-0.41650155928482,0.000119276369905913
"M_DEAF1",-0.45726258036561,1.77216181453135e-05
"M_VWF",-0.397160929412921,0.00027342302344195
"M_KIF21A",0.315838927683251,0.00515568604771128
"M_WDR6",-0.283117101183891,0.0135861541451275
"M_SLX1A",-0.505696662947438,1.34716932491426e-06
"M_NR1D2",0.301158752758769,0.00810299396468777
"M_KIAA0513",-0.50438686535092,1.44826178496141e-06
"M_ITPRIPL2",-0.246926308866615,0.0344381726165109
"M_SLC2A4RG",-0.380535724895143,0.000529728415728957
"M_SLC17A9",-0.448187098310313,2.79364764251795e-05
"M_RRP7A",-0.366985765874626,0.000894685407697047
"M_STAMBPL1",0.370817126848223,0.000776260607921383
"M_AGAP3",-0.557636873103781,5.65506142122013e-08
"M_EDC4",-0.397244231805565,0.000272576260148356
"M_DES",-0.23612683768658,0.044355238315027
"M_NRIR",0.317273363792743,0.0049446975585912
"M_CD37",-0.40872272720056,0.000167397749268149
"M_MLXIP",-0.404111949477663,0.000204386361312173
"M_SCARB1",-0.513831816191537,8.56328951427947e-07
"M_IGSF8",-0.250124948663338,0.0318879688107001
"M_THEM4",0.282171711562177,0.0139641940951847
"M_MAST4",0.255797995656606,0.027780340503826
"M_GADD45GIP1",-0.31839271069117,0.00477239114286625
"M_CCDC9",-0.243801020965191,0.0370599685344585
"M_KATNB1",-0.422103426801177,9.31081018173862e-05
"M_SNX25",0.328012401381042,0.00350771841638532
"M_LINC01550",0.372448035014841,0.000728925332108088
"M_ARL6IP4",-0.431975156145977,5.94829037145196e-05
"M_GPR141",-0.366949424091317,0.000894998243063888
"M_FASTK",-0.381109654308023,0.000517393115860753
"M_TMEM51",-0.296514483047943,0.00926953207056039
"M_BMF",-0.426387001887233,7.66486607577674e-05
"M_DTX2",-0.385419089532019,0.000439081979416272
"M_SGSM2",-0.344656123247936,0.00201013697284745
"M_ITPK1",-0.493849718795429,2.65285257405465e-06
"M_AP000757.1",-0.355464946424554,0.00136826381843671
"M_TSNARE1",-0.314971975355871,0.00530195381113352
"M_RILP",-0.440323196065372,4.05712519014821e-05
"M_ZBTB47",-0.560231330309891,4.76416507673934e-08
"M_APCDD1",-0.496986516643987,2.2340953797974e-06
"M_AL139246.5",-0.243176801026217,0.0376225338153606
"M_TSC2",-0.470452397580747,9.11477172019969e-06
"M_TMEM123",0.689222308773572,4.21311330182232e-13
"M_SMARCA4",-0.426248573308714,7.71542631899133e-05
"M_NCAPH2",-0.258397084792239,0.0259924408167053
"M_HK2",-0.444299670658128,3.35383411948149e-05
"M_FBXL15",-0.400128427808788,0.000241713609397999
"M_HIVEP2",0.331414152265218,0.00313757592095648
"M_TP53I11",-0.476114498775988,6.8435140795307e-06
"M_KSR1",-0.396261036356655,0.000283696851504545
"M_SH2B2",-0.449609252263661,2.60801230435584e-05
"M_PNKP",-0.394550592815848,0.000303370927936763
"M_SNORA47",-0.525691940810367,4.25395942986987e-07
"M_PNKD",-0.465625065427928,1.16245661072851e-05
"M_FBXL6",-0.435466992099513,5.1038011164781e-05
"M_APOL6",0.507127508245461,1.24957415231793e-06
"M_VPS18",-0.43660413692569,4.84710585195164e-05
"M_HYAL2",-0.531155008075389,3.06928184238327e-07
"M_CALHM2",-0.410053020726338,0.000158401454182559
"M_YIF1B",-0.499696183324806,1.91698755727879e-06
"M_MYO1E",-0.408696261669367,0.000167562850715032
"M_SIRPG",0.339118327739758,0.00243359038253811
"M_ENOSF1",0.261183349734459,0.0242132444443513
"M_IGHEP2",-0.267391327623959,0.020702728369341
"M_CLPP",-0.311594148762526,0.00589260599974596
"M_CDK10",-0.339489170363851,0.00240274507355927
"M_DENND1C",-0.332442156612886,0.00303136178881597
"M_TRMT61A",-0.295306276602909,0.00960058473945411
"M_ANKRD36",0.327254738505789,0.0035955859507589
"M_CYB5R3",-0.399624289235864,0.000246925334615585
"M_CC2D1A",-0.406164030473187,0.000186868325476638
"M_RNF123",-0.386381313527344,0.000422489181049411
"M_MCF2L2",0.300115153809058,0.00835098647430824
"M_NHSL2",-0.582275639093886,9.84148166575498e-09
"M_SOCS2",0.316759673662391,0.00502012180875095
"M_GOLGA7B",0.264998548866715,0.0219708929421232
"M_MAP3K14",-0.413094653447046,0.000138962868384695
"M_NOXA1",-0.470499061289259,9.09406801159876e-06
"M_SPNS3",-0.62730154429151,2.68869902544041e-10
"M_FAM193B",-0.408985406228425,0.000165428285288226
"M_WDR24",-0.47217240526239,8.3573797775947e-06
"M_CD2AP",0.590751720403464,5.17985209150632e-09
"M_MLST8",-0.391517169669437,0.000343988846142848
"M_RAB11B",-0.354242689594066,0.00143389407755061
"M_EME2",-0.470021489710048,9.32018153607921e-06
"M_SH3BGRL3",-0.523535729142301,4.83391871864806e-07
"M_LONP1",-0.436390689374134,4.88733548699878e-05
"M_MAP7D1",-0.362955166745136,0.00104212856252773
"M_NSG1",0.334831957405603,0.00280270985344283
"M_MRPS34",-0.408675521419775,0.000167679832518854
"M_SATB1-AS1",0.355676663430002,0.00135899125916821
"M_PAK1",-0.307144523320798,0.00675460775088308
"M_AC027020.2",0.323337631280184,0.00408608558942371
"M_SLC9A1",-0.398562822086741,0.000257555737187942
"M_ERF",-0.449276062649159,2.65181124393217e-05
"M_UBE2S",-0.286881176106341,0.0122508078811639
"M_AC016586.1",-0.330790457544239,0.00320298841820828
"M_SELPLG",-0.397458520347869,0.000270108008748895
"M_SP140",0.432289818687358,5.88175337592364e-05
"M_VSIG1",0.298225050505367,0.00882788699982701
"M_ATP6V0B",-0.435342192752409,5.12870558961995e-05
"M_PARP12",0.37381673526024,0.000690524146324171
"M_SNHG9",-0.40541136946473,0.000193157956477085
"M_FAM46A",0.339937428525578,0.00236669474707894
"M_TSPAN5",0.249485139011067,0.0323712213258989
"M_MRPL30",0.283598253692273,0.013413549044517
"M_CNPY3",-0.506823677392889,1.27156440201102e-06
"M_ITPKC",-0.491329785498038,3.05245727185789e-06
"M_ANG",-0.262932871799801,0.0231874536074971
"M_ATAD3A",-0.397257474392036,0.000272493641262491
"M_ZNF646",-0.507838713803417,1.1991580293686e-06
"M_SPECC1",-0.323662863003682,0.00404140185518544
"M_RNF166",-0.420892930693737,9.82276471779109e-05
"M_ITGA9",-0.39316010538448,0.000321684819660914
"M_NDUFV1",-0.361416979380189,0.00110328670155906
"M_ZFP41",-0.296617520496402,0.00924269847486562
"M_VARS",-0.455494764194598,1.93747934122818e-05
"M_ACVRL1",-0.294585404962842,0.00980287865209559
"M_ARMC5",-0.442400425303543,3.68040404116505e-05
"M_AP000240.1",0.257598985982089,0.0265138790123326
"M_RAI1",-0.382375746158519,0.00049389587127162
"M_SIGLEC16",-0.357557888999007,0.0012698673587006
"M_FRMD3",0.259086903379976,0.0255461251514753
"M_NMRK1",0.438370975201102,4.44361873136165e-05
"M_FXYD6",-0.379694247371959,0.000547098037988011
"M_TMCC3",-0.25469704833264,0.0285320202190594
"M_ACADS",-0.393287746922715,0.000320121479596051
"M_DEF6",-0.387982241680003,0.000395632211624654
"M_ZNF205",-0.267328080853187,0.0207257381205328
"M_SSSCA1",-0.300585463093314,0.0082296536948277
"M_ELL",-0.296557344091099,0.00925888804261718
"M_PEX16",-0.342668765412768,0.00215770475514205
"M_BAX",-0.355487790923286,0.00136726987181914
"M_SNHG3",-0.353246107522206,0.00148432305814013
"M_PRRC2B",-0.369534440582602,0.000814420623987011
"M_PC",-0.545811884811606,1.23652275263997e-07
"M_SH3BP2",-0.38420903195134,0.000459700196660472
"M_PWWP2B",-0.458510344549418,1.66732051471923e-05
"M_SIRT6",-0.456118555711694,1.87384689620255e-05
"M_ADA2",-0.311057698573523,0.00599155407121758
"M_CXXC1",-0.41180662955633,0.000147201815200139
"M_IGF2BP3",0.247473100131112,0.0339903256189673
"M_ZNF335",-0.367775570129953,0.000868829197265069
"M_PPP1R16A",-0.334208608286113,0.00286337277685896
"M_CATSPER1",-0.596406471915669,3.39342548925081e-09
"M_CDH23",-0.413692381840975,0.000135448575554189
"M_TMED1",-0.396925220068096,0.000275948063483761
"M_FBP1",-0.337656106694456,0.00255074744009386
"M_PHPT1",-0.424424429923403,8.36387024064089e-05
"M_PCED1A",-0.38156204750676,0.000509371084335196
"M_ECE1",-0.434951727816944,5.2139696492666e-05
"M_TST",-0.539019763242839,1.8994282301774e-07
"M_EML3",-0.391120669043145,0.000349470367357413
"M_GLYCTK",-0.44325207168616,3.52967677553037e-05
"M_CLN6",-0.51744339815947,6.92056093300781e-07
"M_SNORA71A",-0.317780017215591,0.00486533111146031
"M_LFNG",-0.346709007961358,0.00187064992555698
"M_MAFG",-0.322201164344899,0.00423197594518379
"M_P2RY11",-0.238065476599517,0.0423447074244958
"M_ALDH5A1",0.324148862662216,0.0039778144195317
"M_NMRAL1",-0.372621673741701,0.000724058403351605
"M_ODF2L",0.463344032553234,1.30775196994643e-05
"M_AC093525.7",-0.358725128810918,0.00121837592076596
"M_OCIAD2",0.272712756607472,0.0180156502185685
"M_TMEM86B",-0.385225594946112,0.000442029175412816
"M_WASH3P",-0.364204080582691,0.000994580210868287
"M_BRMS1",-0.369561920658509,0.000813643338215617
"M_TRBV20-1",0.273826652784542,0.0174636882045006
"M_PQLC1",-0.44029281677667,4.06036678271778e-05
"M_MXD3",-0.458546602377232,1.66547779782868e-05
"M_SNAPC2",-0.379005720281707,0.000562035369830589
"M_SEC16A",-0.354027753313666,0.00144521609337141
"M_FXYD5",-0.383859381372469,0.000466015410075396
"M_TRBV5-1",0.317309277933132,0.00493902319045918
"M_MAP3K20",-0.241033413939962,0.0395624851635366
"M_AL096711.2",0.250660839736366,0.0314715926658626
"M_TSPAN18",0.29971487165815,0.00845895346134099
"M_BRI3",-0.406605283321655,0.000183481374829558
"M_TREML2",-0.466475275163378,1.11480631619231e-05
"M_RAB30",0.460533475586261,1.5044133554163e-05
"M_DTX3",0.335694876169648,0.00272080718136345
"M_SNX8",-0.478906618257194,5.89621978924375e-06
"M_NISCH",-0.437814244213965,4.56235589624031e-05
"M_PPM1F",-0.54854155084901,1.03712936245098e-07
"M_NACC1",-0.411978826682937,0.000146178977215404
"M_TRPM4",-0.438719473788769,4.37413417252913e-05
"M_ATG4D",-0.338929620683255,0.00244634884699412
"M_CRTC2",-0.277243052194897,0.015936765338135
"M_STK32C",-0.391950508814418,0.000338323166633613
"M_ASNS",0.325705662372707,0.00378247492277855
"M_EPHB4",-0.38856206802399,0.000386697354173766
"M_TTC7A",-0.515864553582228,7.62801808375884e-07
"M_CDC37",-0.402283462890524,0.000220846076416137
"M_CEACAM3",-0.33640738946946,0.00265621224310586
"M_F2RL1",-0.279440094208046,0.0150411056702387
"M_C3",-0.302574221463188,0.00776424344403909
"M_CLTCL1",-0.531827596812484,2.95076852409749e-07
"M_NFXL1",-0.397668174059598,0.000267972636265607
"M_IRF2BP1",-0.433942534472341,5.44780946210027e-05
"M_MMP14",-0.536990970203515,2.15083475559574e-07
"M_LRRC14",-0.347732652716739,0.00180077900906697
"M_DNM2",-0.428333682672967,7.02489150774085e-05
"M_YOD1",0.46716974158641,1.0761587592052e-05
"M_PLEKHB1",0.274474326348943,0.0171561675010746
"M_IFITM10",-0.24565077533503,0.0354661671787963
"M_TRIM7",-0.39927762370083,0.000250183352947296
"M_RN7SKP255",-0.271574102310296,0.0185753664404397
"M_PRMT1",-0.36019510573262,0.00115359316731593
"M_FAM157A",-0.401588243538518,0.00022752991874675
"M_INTS11",-0.410562180232301,0.000154863507462466
"M_VDR",-0.278830994315708,0.0152676106718984
"M_DDX60L",0.434338057602544,5.3574634352413e-05
"M_OPRL1",-0.519754322361272,6.05256524425327e-07
"M_SH3RF1",-0.27927005101819,0.0151038728879673
"M_TEN1-CDK3",-0.34582139591068,0.00192866993257784
"M_NUAK2",-0.275924207772598,0.0164854505932486
"M_GBP3",0.354192463202365,0.00143624648372733
"M_AOAH",-0.34645459218025,0.00188644786356739
"M_MRPL28",-0.357061236802102,0.00129134748798629
"M_PDE4B",0.364430019028661,0.000986088361864325
"M_ZNF710",-0.526396315902003,4.08960080791868e-07
"M_AC026464.3",-0.231680180029238,0.0489429935813953
"M_RPL36A-HNRNPH2",-0.23676775202633,0.0436666257766154
"M_SH3BGRL2",0.286599062436792,0.0123374486867709
"M_ZNF708",0.248860112011779,0.0328431901178255
"M_SYMPK",-0.331370607130993,0.00314227019820107
"M_RABL6",-0.448314404495619,2.7787509180055e-05
"M_GLI4",-0.415953980874456,0.000122197220633564
"M_FLVCR2",-0.272747520037583,0.0180010481642433
"M_NEDD8-MDP1",0.38287882626745,0.000484278384260186
"M_AP003774.3",-0.512506443892673,9.24081706257053e-07
"M_ADGRB3",-0.282716076907332,0.0137416054273725
"M_CPTP",-0.448466648909163,2.75868338015711e-05
"M_KCNA3",0.259454463735249,0.0253122006931498
"M_PTGES2",-0.382525586199041,0.000491610571975138
"M_MAP3K10",-0.374554714625931,0.000671962508780385
"M_PLCB2",-0.485435490506498,4.16698045444492e-06
"M_MYBBP1A",-0.350194224987221,0.00164994105390685
"M_NECTIN1",-0.540676696455791,1.71180706756064e-07
"M_SCAP",-0.467807106893507,1.04181809731162e-05
"M_TMEM263",0.507373762061252,1.23282784600066e-06
"M_TNFRSF4",0.232565215504407,0.0480410066152009
"M_ZNF483",0.348389492743649,0.00175981839911944
"M_AAK1",0.243532133501674,0.037317963700112
"M_NCDN",-0.44826906123038,2.78328177995132e-05
"M_MKL1",-0.537498115372367,2.09380242617386e-07
"M_SLC26A6",-0.451890818395863,2.33148391507301e-05
"M_WIZ",-0.448667449357723,2.73248487275265e-05
"M_PLEKHM1",-0.422647922237844,9.07601254977289e-05
"M_ZDHHC1",-0.364799156545761,0.000972813435480546
"M_NELFB",-0.442346201058691,3.68991588754376e-05
"M_RAD23A",-0.343172574724929,0.00211966794972876
"M_TRIM22",0.434360449419558,5.35318644132664e-05
"M_STK17A",0.454251236900137,2.06008632128823e-05
"M_CACTIN",-0.409167926606264,0.000164141940732812
"M_THEMIS2",-0.466609810303656,1.10639853178456e-05
"M_AC087741.1",-0.444520144455096,3.3176374339571e-05
"M_SAMD12",0.413317936115472,0.000137618351962404
"M_TPRA1",-0.464485958313666,1.23363346109704e-05
"M_PPP1CA",-0.376200381227829,0.000629390343379457
"M_PLXDC1",0.253077904311528,0.0296919425934144
"M_SLC25A39",-0.345946194316891,0.00192187323608527
"M_TAGLN2",-0.362060923915649,0.0010773152473476
"M_SDSL",-0.257525580328613,0.0265581091216287
"M_POLM",-0.345036533077841,0.00198386826091145
"M_ISY1-RAB43",-0.382879867082203,0.000484278384260186
"M_MFSD2A",-0.419434789604428,0.000104683528831646
"M_SBDS",0.246414581632919,0.0348395055329779
"M_LPAR6",0.466236118691429,1.12850510820127e-05
"M_EMP3",-0.255337722291452,0.0280857402353679
"M_TMEM104",-0.407361117099949,0.00017721726795083
"M_BRPF1",-0.246334461333329,0.0349023192890796
"M_ZNF493",0.257969089673964,0.0262623856331957
"M_PAQR4",-0.512520740564933,9.2401059268869e-07
"M_ARHGAP1",-0.465148328576747,1.19103791218173e-05
"M_C1orf159",-0.373643752135035,0.000695161537014187
"M_LINC01215",0.499181235847213,1.97559975872916e-06
"M_TRAPPC6A",-0.297253594331299,0.00906981585171317
"M_RCAN3",0.306589958196876,0.00686540358839178
"M_CAMKK1",-0.370733427866212,0.000778557353337732
"M_CLDN23",-0.515243838232944,7.87868431269022e-07
"M_HPCAL1",-0.464311107249202,1.24358185240019e-05
"M_CES1P1",-0.280170841204548,0.0147519001665336
"M_HSF1",-0.399619023691174,0.000246925334615585
"M_RPS2P46",-0.2897353184679,0.0112959920026805
"M_NDOR1",-0.446816805305336,2.98166620638674e-05
"M_CCDC65",0.280627419113572,0.0145779848160061
"M_PEX6",-0.308525099803935,0.00646929573090288
"M_CPM",-0.299951997924087,0.00839608250292139
"M_CTSB",-0.420604046507324,9.93834916740452e-05
"M_MAF1",-0.386155766010113,0.00042609410510835
"M_PTCH1",0.364028399290059,0.00100120118489971
"M_DEFA1",-0.269231196206804,0.0197027082857821
"M_NOC4L",-0.399531751877545,0.000247498549768803
"M_CRAT",-0.461250610319695,1.45090963542504e-05
"M_APEH",-0.43308158374899,5.67442638465763e-05
"M_GCHFR",-0.305147510480547,0.00716755277971547
"M_CAD",-0.298804262043266,0.00869263779482848
"M_SDF2L1",-0.388047662656795,0.000394768084235534
"M_MOB2",-0.354527800124675,0.00141878614623578
"M_ATP6V1B2",-0.267583890076219,0.0205992081451793
"M_ARFRP1",-0.332941375339388,0.00298060164861932
"M_COL8A2",-0.404213962120795,0.000203686001734618
"M_JAKMIP1",0.232116745345992,0.0484952038027317
"M_DNAJC4",-0.487129615887685,3.79927619841858e-06
"M_FP700111.1",0.334720225261909,0.00281230276857288
"M_PKIA",0.338996629614458,0.00244176860524894
"M_IGSF9B",0.283095149864653,0.0135929610269403
"M_ZNF827",0.304332866730678,0.00735301740872283
"M_ZNF366",-0.337425089240344,0.00256938363330134
"M_ZBTB43",0.281817405701913,0.0140954269782819
"M_PTPN4",0.448883006028953,2.70424471501306e-05
"M_TMEM129",-0.450784378529191,2.46419952022521e-05
"M_FAM160B2",-0.27688368107084,0.016071945313394
"M_DDX54",-0.39968037444593,0.000246346086923332
"M_NDUFS8",-0.350064229593733,0.00165713914018616
"M_TMEM205",-0.538927159651262,1.90584636312118e-07
"M_CSNK1G2P1",-0.262106958391894,0.0236600126722693
"M_DGAT1",-0.474829465364197,7.29525941641556e-06
"M_CHID1",-0.381252878582323,0.000514858496505871
"M_EIF3G",-0.314783552079456,0.00533201788892842
"M_SHISAL2A",0.283830720342445,0.013331571461999
"M_HPS6",-0.460826844170853,1.48353175059449e-05
"M_FUOM",-0.374307637532907,0.000678317410606067
"M_NUDT16P1",-0.376006705906237,0.000634309157462748
"M_TTC16",0.241983183713018,0.0386942717532443
"M_LYPLA2",-0.35662003086647,0.00131325813851641
"M_C5AR2",-0.378878690581292,0.000564521979322571
"M_NLRP6",-0.246754790595065,0.0345560123109165
"M_RN7SL674P",-0.266375548050531,0.0212103542157818
"M_SLC25A22",-0.322212879866092,0.00423092710906416
"M_ARID3A",-0.538923843109181,1.90584636312118e-07
"M_VILL",-0.362464561277706,0.00106131767182423
"M_CDK2AP2",-0.369356961740937,0.000819772419853182
"M_ANKRD52",-0.23512300723088,0.045380840988805
"M_PPAN",-0.338042556940334,0.00251982518716197
"M_SAMD4B",-0.263002716220547,0.0231605265405497
"M_OXER1",-0.586189991851001,7.33870078546373e-09
"M_OR52K3P",-0.261955387334052,0.0237636073665855
"M_AC007336.1",0.239989017054207,0.0405351432097664
"M_GATA3",0.357477793503576,0.00127265733565504
"M_AD000671.2",-0.287953771895883,0.0118878470676025
"M_TWF1",0.552378111168467,7.95459214016774e-08
"M_SIVA1",-0.251233959624762,0.0310495676007118
"M_GTF2F1",-0.408261372062627,0.000170558923184812
"M_TMUB1",-0.295396619253481,0.00957709479122117
"M_PI16",0.308702095995184,0.00643264536409165
"M_LPAR2",-0.333377110699624,0.00293816517637013
"M_EIF6",-0.381359355101409,0.00051277484116087
"M_NOD2",-0.418037744228955,0.000111435684581025
"M_TPRN",-0.44476060609325,3.2823141851319e-05
"M_DPP9",-0.366281216646749,0.000918289797305748
"M_MGAT4A",0.35576755829294,0.00135507353393637
"M_UNC45A",-0.464376928582052,1.23935704537081e-05
"M_CDC34",-0.458728583801579,1.64934883702518e-05
